ticker,horizon,step,feature,importance
JNJ,21,0,rv_5d,0.036599
JNJ,21,0,rv_10d,0.041794
JNJ,21,0,rv_21d,0.121226
JNJ,21,0,rv_63d,0.012143
JNJ,21,0,rv_126d,0.011944
JNJ,21,0,ewma_vol,0.006222
JNJ,21,0,garch_cond_vol,0.0
JNJ,21,0,ret_TARGET,0.0
JNJ,21,0,tech_RSI,0.020056
JNJ,21,0,tech_MACD_hist,0.006815
JNJ,21,0,ret_VIXY,0.0
JNJ,21,0,mom21_VIXY,0.0
JNJ,21,0,ret_HYG,0.0
JNJ,21,0,mom21_HYG,0.009882
JNJ,21,0,ret_USO,0.0
JNJ,21,0,mom21_USO,0.015655
JNJ,21,0,ret_TLT,0.0
JNJ,21,0,mom21_TLT,0.011522
JNJ,21,0,ret_UUP,0.0
JNJ,21,0,mom21_UUP,0.0
JNJ,21,0,ret_SPY,0.0
JNJ,21,0,mom21_SPY,0.007581
JNJ,21,0,vol_vel,0.0
JNJ,21,0,vol_of_vol,0.037543
JNJ,21,0,vol_regime_zscore,0.017862
JNJ,21,0,vol_chg_21d,0.035108
JNJ,21,0,event_fed_gravity,0.035867
JNJ,21,0,event_earn_gravity,0.009147
JNJ,21,0,event_div_gravity,0.008566
JNJ,21,0,event_cpi_gravity,0.039298
JNJ,21,0,event_nfp_gravity,0.064544
JNJ,21,0,put_call_skew_30d,0.011971
JNJ,21,0,term_structure_slope,0.007977
JNJ,21,0,vrp_wedge,0.021229
JNJ,21,0,iv_atm_z_score,0.041432
JNJ,21,0,macro_yield_curve_slope,0.016763
JNJ,21,0,macro_hy_spread,0.011796
JNJ,21,0,macro_hy_spread_chg_5d,0.0
JNJ,21,0,macro_breakeven_5y,0.0
JNJ,21,0,macro_inflation_fwd_5y5y,0.0
JNJ,21,0,macro_inflation_fwd_chg_21d,0.012854
JNJ,21,0,macro_inflation_fwd_abs_chg_21d,0.008481
JNJ,21,0,macro_inflation_fwd_chg_63d,0.02612
JNJ,21,0,macro_inflation_fwd_zscore,0.185803
JNJ,21,0,macro_dollar_ret,0.0
JNJ,21,0,beta_spy,0.01284
JNJ,21,0,res_vol,0.033579
JNJ,21,0,res_vol_vel,0.0
JNJ,21,0,price_regime,0.0
JNJ,21,0,corr_sector_21d,0.016877
JNJ,21,0,corr_sector_252d,0.016234
JNJ,21,0,sector_wedge,0.026671
JNJ,21,1,rv_5d,0.026691
JNJ,21,1,rv_10d,0.052602
JNJ,21,1,rv_21d,0.095754
JNJ,21,1,rv_63d,0.01168
JNJ,21,1,rv_126d,0.013195
JNJ,21,1,ewma_vol,0.016465
JNJ,21,1,garch_cond_vol,0.007753
JNJ,21,1,ret_TARGET,0.0
JNJ,21,1,tech_RSI,0.026179
JNJ,21,1,tech_MACD_hist,0.007872
JNJ,21,1,ret_VIXY,0.0
JNJ,21,1,mom21_VIXY,0.0
JNJ,21,1,ret_HYG,0.0
JNJ,21,1,mom21_HYG,0.006938
JNJ,21,1,ret_USO,0.0
JNJ,21,1,mom21_USO,0.018097
JNJ,21,1,ret_TLT,0.0
JNJ,21,1,mom21_TLT,0.01543
JNJ,21,1,ret_UUP,0.0
JNJ,21,1,mom21_UUP,0.0
JNJ,21,1,ret_SPY,0.0
JNJ,21,1,mom21_SPY,0.008083
JNJ,21,1,vol_vel,0.0
JNJ,21,1,vol_of_vol,0.031739
JNJ,21,1,vol_regime_zscore,0.022477
JNJ,21,1,vol_chg_21d,0.028946
JNJ,21,1,event_fed_gravity,0.040587
JNJ,21,1,event_earn_gravity,0.011336
JNJ,21,1,event_div_gravity,0.011068
JNJ,21,1,event_cpi_gravity,0.03603
JNJ,21,1,event_nfp_gravity,0.055603
