ticker,horizon,stage,step,fold,alpha,l1_ratio,feature,coef
PG,21,fold,0,0,0.01857,0.5,rv_5d,-0.0
PG,21,fold,0,0,0.01857,0.5,rv_10d,-0.008769
PG,21,fold,0,0,0.01857,0.5,rv_21d,0.0
PG,21,fold,0,0,0.01857,0.5,rv_63d,0.0
PG,21,fold,0,0,0.01857,0.5,rv_126d,0.0
PG,21,fold,0,0,0.01857,0.5,ewma_vol,-0.0
PG,21,fold,0,0,0.01857,0.5,garch_cond_vol,-0.0
PG,21,fold,0,0,0.01857,0.5,ret_TARGET,0.0
PG,21,fold,0,0,0.01857,0.5,tech_RSI,0.002128
PG,21,fold,0,0,0.01857,0.5,tech_MACD_hist,0.022145
PG,21,fold,0,0,0.01857,0.5,ret_VIXY,0.0
PG,21,fold,0,0,0.01857,0.5,mom21_VIXY,0.0
PG,21,fold,0,0,0.01857,0.5,ret_HYG,-0.0
PG,21,fold,0,0,0.01857,0.5,mom21_HYG,0.033148
PG,21,fold,0,0,0.01857,0.5,ret_USO,0.0
PG,21,fold,0,0,0.01857,0.5,mom21_USO,0.002204
PG,21,fold,0,0,0.01857,0.5,ret_TLT,0.0
PG,21,fold,0,0,0.01857,0.5,mom21_TLT,-0.0
PG,21,fold,0,0,0.01857,0.5,ret_UUP,-0.0
PG,21,fold,0,0,0.01857,0.5,mom21_UUP,0.0
PG,21,fold,0,0,0.01857,0.5,ret_SPY,-0.0
PG,21,fold,0,0,0.01857,0.5,mom21_SPY,0.032952
PG,21,fold,0,0,0.01857,0.5,vol_vel,-0.014765
PG,21,fold,0,0,0.01857,0.5,vol_of_vol,0.0
PG,21,fold,0,0,0.01857,0.5,vol_regime_zscore,0.0
PG,21,fold,0,0,0.01857,0.5,vol_chg_21d,-0.0
PG,21,fold,0,0,0.01857,0.5,event_fed_gravity,0.012263
PG,21,fold,0,0,0.01857,0.5,event_earn_gravity,0.0
PG,21,fold,0,0,0.01857,0.5,event_div_gravity,0.0
PG,21,fold,0,0,0.01857,0.5,event_cpi_gravity,0.015789
PG,21,fold,0,0,0.01857,0.5,event_nfp_gravity,0.01498
PG,21,fold,0,0,0.01857,0.5,put_call_skew_30d,0.0
PG,21,fold,0,0,0.01857,0.5,term_structure_slope,-0.012804
PG,21,fold,0,0,0.01857,0.5,vrp_wedge,0.0
PG,21,fold,0,0,0.01857,0.5,iv_atm_z_score,0.05915
PG,21,fold,0,0,0.01857,0.5,macro_yield_curve_slope,-0.0
PG,21,fold,0,0,0.01857,0.5,macro_hy_spread,0.0
PG,21,fold,0,0,0.01857,0.5,macro_hy_spread_chg_5d,0.0
PG,21,fold,0,0,0.01857,0.5,macro_breakeven_5y,-0.016371
PG,21,fold,0,0,0.01857,0.5,macro_inflation_fwd_5y5y,-0.0
PG,21,fold,0,0,0.01857,0.5,macro_inflation_fwd_chg_21d,0.0
PG,21,fold,0,0,0.01857,0.5,macro_inflation_fwd_abs_chg_21d,-0.0
PG,21,fold,0,0,0.01857,0.5,macro_inflation_fwd_chg_63d,-0.034936
PG,21,fold,0,0,0.01857,0.5,macro_inflation_fwd_zscore,0.0
PG,21,fold,0,0,0.01857,0.5,macro_dollar_ret,-0.0
PG,21,fold,0,0,0.01857,0.5,beta_spy,-0.0
PG,21,fold,0,0,0.01857,0.5,res_vol,-0.190243
PG,21,fold,0,0,0.01857,0.5,res_vol_vel,0.035565
PG,21,fold,0,0,0.01857,0.5,price_regime,0.0
PG,21,fold,0,0,0.01857,0.5,corr_sector_21d,-0.0
PG,21,fold,0,0,0.01857,0.5,corr_sector_252d,0.0
PG,21,fold,0,0,0.01857,0.5,sector_wedge,0.0
PG,21,fold,0,1,0.097165,0.7,rv_5d,0.0
PG,21,fold,0,1,0.097165,0.7,rv_10d,0.0
PG,21,fold,0,1,0.097165,0.7,rv_21d,0.028064
PG,21,fold,0,1,0.097165,0.7,rv_63d,0.0
PG,21,fold,0,1,0.097165,0.7,rv_126d,0.0
PG,21,fold,0,1,0.097165,0.7,ewma_vol,0.0
PG,21,fold,0,1,0.097165,0.7,garch_cond_vol,0.0
PG,21,fold,0,1,0.097165,0.7,ret_TARGET,-0.0
PG,21,fold,0,1,0.097165,0.7,tech_RSI,-0.0
PG,21,fold,0,1,0.097165,0.7,tech_MACD_hist,0.0
PG,21,fold,0,1,0.097165,0.7,ret_VIXY,0.0
PG,21,fold,0,1,0.097165,0.7,mom21_VIXY,0.0
PG,21,fold,0,1,0.097165,0.7,ret_HYG,-0.0
PG,21,fold,0,1,0.097165,0.7,mom21_HYG,0.0
PG,21,fold,0,1,0.097165,0.7,ret_USO,-0.0
PG,21,fold,0,1,0.097165,0.7,mom21_USO,-0.0
PG,21,fold,0,1,0.097165,0.7,ret_TLT,0.0
PG,21,fold,0,1,0.097165,0.7,mom21_TLT,0.0
PG,21,fold,0,1,0.097165,0.7,ret_UUP,-0.0
PG,21,fold,0,1,0.097165,0.7,mom21_UUP,0.0
PG,21,fold,0,1,0.097165,0.7,ret_SPY,-0.0
PG,21,fold,0,1,0.097165,0.7,mom21_SPY,-0.0
PG,21,fold,0,1,0.097165,0.7,vol_vel,0.0
PG,21,fold,0,1,0.097165,0.7,vol_of_vol,0.00286
PG,21,fold,0,1,0.097165,0.7,vol_regime_zscore,0.0
PG,21,fold,0,1,0.097165,0.7,vol_chg_21d,0.0
PG,21,fold,0,1,0.097165,0.7,event_fed_gravity,-0.0
PG,21,fold,0,1,0.097165,0.7,event_earn_gravity,0.0
PG,21,fold,0,1,0.097165,0.7,event_div_gravity,0.0
PG,21,fold,0,1,0.097165,0.7,event_cpi_gravity,-0.0
PG,21,fold,0,1,0.097165,0.7,event_nfp_gravity,-0.0
PG,21,fold,0,1,0.097165,0.7,put_call_skew_30d,0.0
PG,21,fold,0,1,0.097165,0.7,term_structure_slope,-0.030741
PG,21,fold,0,1,0.097165,0.7,vrp_wedge,-0.0
PG,21,fold,0,1,0.097165,0.7,iv_atm_z_score,0.044535
PG,21,fold,0,1,0.097165,0.7,macro_yield_curve_slope,-0.0
PG,21,fold,0,1,0.097165,0.7,macro_hy_spread,0.0
PG,21,fold,0,1,0.097165,0.7,macro_hy_spread_chg_5d,0.0
PG,21,fold,0,1,0.097165,0.7,macro_breakeven_5y,-0.0
