ticker,horizon,step,feature,importance
BMY,21,0,rv_5d,0.065134
BMY,21,0,rv_10d,0.058489
BMY,21,0,rv_21d,0.115745
BMY,21,0,rv_63d,0.025351
BMY,21,0,rv_126d,0.030959
BMY,21,0,ewma_vol,0.026474
BMY,21,0,garch_cond_vol,0.00853
BMY,21,0,ret_TARGET,0.0
BMY,21,0,tech_RSI,0.017737
BMY,21,0,tech_MACD_hist,0.005796
BMY,21,0,ret_VIXY,0.0
BMY,21,0,mom21_VIXY,0.020833
BMY,21,0,ret_HYG,0.0
BMY,21,0,mom21_HYG,0.0
BMY,21,0,ret_USO,0.0
BMY,21,0,mom21_USO,0.009423
BMY,21,0,ret_TLT,0.0
BMY,21,0,mom21_TLT,0.009047
BMY,21,0,ret_UUP,0.0
BMY,21,0,mom21_UUP,0.015041
BMY,21,0,ret_SPY,0.0
BMY,21,0,mom21_SPY,0.0
BMY,21,0,vol_vel,0.0
BMY,21,0,vol_of_vol,0.008078
BMY,21,0,vol_regime_zscore,0.007933
BMY,21,0,vol_chg_21d,0.008087
BMY,21,0,event_fed_gravity,0.05135
BMY,21,0,event_earn_gravity,0.021148
BMY,21,0,event_div_gravity,0.040908
BMY,21,0,event_cpi_gravity,0.037215
BMY,21,0,event_nfp_gravity,0.047855
BMY,21,0,put_call_skew_30d,0.063309
BMY,21,0,term_structure_slope,0.016338
BMY,21,0,vrp_wedge,0.013284
BMY,21,0,iv_atm_z_score,0.029071
BMY,21,0,macro_yield_curve_slope,0.01402
BMY,21,0,macro_hy_spread,0.015524
BMY,21,0,macro_hy_spread_chg_5d,0.006275
BMY,21,0,macro_breakeven_5y,0.019093
BMY,21,0,macro_inflation_fwd_5y5y,0.017525
BMY,21,0,macro_inflation_fwd_chg_21d,0.036869
BMY,21,0,macro_inflation_fwd_abs_chg_21d,0.0
BMY,21,0,macro_inflation_fwd_chg_63d,0.015473
BMY,21,0,macro_inflation_fwd_zscore,0.017938
BMY,21,0,macro_dollar_ret,0.0
BMY,21,0,beta_spy,0.025194
BMY,21,0,res_vol,0.015035
BMY,21,0,res_vol_vel,0.008644
BMY,21,0,price_regime,0.0107
BMY,21,0,corr_sector_21d,0.011742
BMY,21,0,corr_sector_252d,0.019731
BMY,21,0,sector_wedge,0.013102
BMY,21,1,rv_5d,0.071825
BMY,21,1,rv_10d,0.007493
BMY,21,1,rv_21d,0.105775
BMY,21,1,rv_63d,0.020353
BMY,21,1,rv_126d,0.035009
