ticker,horizon,stage,step,fold,alpha,l1_ratio,feature,coef
USB,21,fold,0,0,0.007631,0.9,rv_5d,0.0
USB,21,fold,0,0,0.007631,0.9,rv_10d,0.019198
USB,21,fold,0,0,0.007631,0.9,rv_21d,-0.0
USB,21,fold,0,0,0.007631,0.9,rv_63d,-0.0
USB,21,fold,0,0,0.007631,0.9,rv_126d,-0.090171
USB,21,fold,0,0,0.007631,0.9,ewma_vol,0.0
USB,21,fold,0,0,0.007631,0.9,garch_cond_vol,0.0
USB,21,fold,0,0,0.007631,0.9,ret_TARGET,-0.0
USB,21,fold,0,0,0.007631,0.9,tech_RSI,0.021447
USB,21,fold,0,0,0.007631,0.9,tech_MACD_hist,-0.009912
USB,21,fold,0,0,0.007631,0.9,ret_VIXY,0.004537
USB,21,fold,0,0,0.007631,0.9,mom21_VIXY,0.0
USB,21,fold,0,0,0.007631,0.9,ret_HYG,-0.0
USB,21,fold,0,0,0.007631,0.9,mom21_HYG,0.091134
USB,21,fold,0,0,0.007631,0.9,ret_USO,0.0
USB,21,fold,0,0,0.007631,0.9,mom21_USO,-0.029826
USB,21,fold,0,0,0.007631,0.9,ret_TLT,0.0
USB,21,fold,0,0,0.007631,0.9,mom21_TLT,0.0
USB,21,fold,0,0,0.007631,0.9,ret_UUP,-0.002046
USB,21,fold,0,0,0.007631,0.9,mom21_UUP,-0.0
USB,21,fold,0,0,0.007631,0.9,ret_SPY,-0.0
USB,21,fold,0,0,0.007631,0.9,mom21_SPY,0.0
USB,21,fold,0,0,0.007631,0.9,vol_vel,-0.000255
USB,21,fold,0,0,0.007631,0.9,vol_of_vol,0.0
USB,21,fold,0,0,0.007631,0.9,vol_regime_zscore,0.0
USB,21,fold,0,0,0.007631,0.9,vol_chg_21d,-0.0
USB,21,fold,0,0,0.007631,0.9,event_fed_gravity,0.040381
USB,21,fold,0,0,0.007631,0.9,event_earn_gravity,0.0
USB,21,fold,0,0,0.007631,0.9,event_div_gravity,0.0
USB,21,fold,0,0,0.007631,0.9,event_cpi_gravity,0.059974
USB,21,fold,0,0,0.007631,0.9,event_nfp_gravity,0.049823
USB,21,fold,0,0,0.007631,0.9,put_call_skew_30d,0.0
USB,21,fold,0,0,0.007631,0.9,term_structure_slope,0.0
USB,21,fold,0,0,0.007631,0.9,vrp_wedge,-0.0
USB,21,fold,0,0,0.007631,0.9,iv_atm_z_score,0.100558
USB,21,fold,0,0,0.007631,0.9,macro_yield_curve_slope,-0.031386
USB,21,fold,0,0,0.007631,0.9,macro_hy_spread,0.0
USB,21,fold,0,0,0.007631,0.9,macro_hy_spread_chg_5d,0.017326
USB,21,fold,0,0,0.007631,0.9,macro_breakeven_5y,-0.025644
USB,21,fold,0,0,0.007631,0.9,macro_inflation_fwd_5y5y,0.0
USB,21,fold,0,0,0.007631,0.9,macro_inflation_fwd_chg_21d,-0.0
USB,21,fold,0,0,0.007631,0.9,macro_inflation_fwd_abs_chg_21d,-0.014291
USB,21,fold,0,0,0.007631,0.9,macro_inflation_fwd_chg_63d,-0.0
USB,21,fold,0,0,0.007631,0.9,macro_inflation_fwd_zscore,0.0
USB,21,fold,0,0,0.007631,0.9,macro_dollar_ret,-0.0
USB,21,fold,0,0,0.007631,0.9,beta_spy,0.141677
USB,21,fold,0,0,0.007631,0.9,res_vol,-0.0
USB,21,fold,0,0,0.007631,0.9,res_vol_vel,-0.0
USB,21,fold,0,0,0.007631,0.9,price_regime,0.0
USB,21,fold,0,0,0.007631,0.9,corr_sector_21d,-0.0
USB,21,fold,0,0,0.007631,0.9,corr_sector_252d,0.0
USB,21,fold,0,0,0.007631,0.9,sector_wedge,0.0
USB,21,fold,0,1,0.161284,0.9,rv_5d,0.0
USB,21,fold,0,1,0.161284,0.9,rv_10d,0.0
USB,21,fold,0,1,0.161284,0.9,rv_21d,0.0
USB,21,fold,0,1,0.161284,0.9,rv_63d,0.0
USB,21,fold,0,1,0.161284,0.9,rv_126d,0.0
USB,21,fold,0,1,0.161284,0.9,ewma_vol,0.062633
USB,21,fold,0,1,0.161284,0.9,garch_cond_vol,0.0
USB,21,fold,0,1,0.161284,0.9,ret_TARGET,0.0
USB,21,fold,0,1,0.161284,0.9,tech_RSI,0.0
USB,21,fold,0,1,0.161284,0.9,tech_MACD_hist,0.0
USB,21,fold,0,1,0.161284,0.9,ret_VIXY,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_VIXY,0.0
USB,21,fold,0,1,0.161284,0.9,ret_HYG,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_HYG,0.0
USB,21,fold,0,1,0.161284,0.9,ret_USO,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_USO,0.0
USB,21,fold,0,1,0.161284,0.9,ret_TLT,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_TLT,0.0
USB,21,fold,0,1,0.161284,0.9,ret_UUP,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_UUP,0.0
USB,21,fold,0,1,0.161284,0.9,ret_SPY,0.0
USB,21,fold,0,1,0.161284,0.9,mom21_SPY,0.0
USB,21,fold,0,1,0.161284,0.9,vol_vel,0.0
USB,21,fold,0,1,0.161284,0.9,vol_of_vol,0.0
USB,21,fold,0,1,0.161284,0.9,vol_regime_zscore,0.0
USB,21,fold,0,1,0.161284,0.9,vol_chg_21d,0.0
USB,21,fold,0,1,0.161284,0.9,event_fed_gravity,0.0
USB,21,fold,0,1,0.161284,0.9,event_earn_gravity,0.0
USB,21,fold,0,1,0.161284,0.9,event_div_gravity,0.0
USB,21,fold,0,1,0.161284,0.9,event_cpi_gravity,0.0
USB,21,fold,0,1,0.161284,0.9,event_nfp_gravity,0.0
USB,21,fold,0,1,0.161284,0.9,put_call_skew_30d,0.0
USB,21,fold,0,1,0.161284,0.9,term_structure_slope,-0.0
USB,21,fold,0,1,0.161284,0.9,vrp_wedge,0.0
USB,21,fold,0,1,0.161284,0.9,iv_atm_z_score,0.0
USB,21,fold,0,1,0.161284,0.9,macro_yield_curve_slope,0.0
USB,21,fold,0,1,0.161284,0.9,macro_hy_spread,0.0
USB,21,fold,0,1,0.161284,0.9,macro_hy_spread_chg_5d,0.0
USB,21,fold,0,1,0.161284,0.9,macro_breakeven_5y,-0.0
USB,21,fold,0,1,0.161284,0.9,macro_inflation_fwd_5y5y,-0.0
USB,21,fold,0,1,0.161284,0.9,macro_inflation_fwd_chg_21d,0.0
USB,21,fold,0,1,0.161284,0.9,macro_inflation_fwd_abs_chg_21d,0.0
USB,21,fold,0,1,0.161284,0.9,macro_inflation_fwd_chg_63d,-0.0
USB,21,fold,0,1,0.161284,0.9,macro_inflation_fwd_zscore,-0.0
USB,21,fold,0,1,0.161284,0.9,macro_dollar_ret,0.0
USB,21,fold,0,1,0.161284,0.9,beta_spy,0.0
USB,21,fold,0,1,0.161284,0.9,res_vol,0.0
USB,21,fold,0,1,0.161284,0.9,res_vol_vel,0.0
USB,21,fold,0,1,0.161284,0.9,price_regime,-0.0
USB,21,fold,0,1,0.161284,0.9,corr_sector_21d,0.0
USB,21,fold,0,1,0.161284,0.9,corr_sector_252d,0.0
USB,21,fold,0,1,0.161284,0.9,sector_wedge,0.0
USB,21,fold,0,2,0.028204,0.5,rv_5d,0.0
USB,21,fold,0,2,0.028204,0.5,rv_10d,0.0
USB,21,fold,0,2,0.028204,0.5,rv_21d,0.0
USB,21,fold,0,2,0.028204,0.5,rv_63d,0.0
USB,21,fold,0,2,0.028204,0.5,rv_126d,0.0
USB,21,fold,0,2,0.028204,0.5,ewma_vol,0.059559
USB,21,fold,0,2,0.028204,0.5,garch_cond_vol,0.046653
USB,21,fold,0,2,0.028204,0.5,ret_TARGET,-0.0
USB,21,fold,0,2,0.028204,0.5,tech_RSI,0.024849
USB,21,fold,0,2,0.028204,0.5,tech_MACD_hist,0.0
USB,21,fold,0,2,0.028204,0.5,ret_VIXY,0.0
USB,21,fold,0,2,0.028204,0.5,mom21_VIXY,0.0
USB,21,fold,0,2,0.028204,0.5,ret_HYG,-0.0
USB,21,fold,0,2,0.028204,0.5,mom21_HYG,0.0
USB,21,fold,0,2,0.028204,0.5,ret_USO,-0.0
USB,21,fold,0,2,0.028204,0.5,mom21_USO,-0.0
USB,21,fold,0,2,0.028204,0.5,ret_TLT,0.0
USB,21,fold,0,2,0.028204,0.5,mom21_TLT,0.007417
USB,21,fold,0,2,0.028204,0.5,ret_UUP,0.0
USB,21,fold,0,2,0.028204,0.5,mom21_UUP,0.0
USB,21,fold,0,2,0.028204,0.5,ret_SPY,-0.0
USB,21,fold,0,2,0.028204,0.5,mom21_SPY,0.0
USB,21,fold,0,2,0.028204,0.5,vol_vel,0.0
USB,21,fold,0,2,0.028204,0.5,vol_of_vol,0.0
USB,21,fold,0,2,0.028204,0.5,vol_regime_zscore,0.0
USB,21,fold,0,2,0.028204,0.5,vol_chg_21d,-0.0
USB,21,fold,0,2,0.028204,0.5,event_fed_gravity,-0.035639
USB,21,fold,0,2,0.028204,0.5,event_earn_gravity,0.0
USB,21,fold,0,2,0.028204,0.5,event_div_gravity,0.0
USB,21,fold,0,2,0.028204,0.5,event_cpi_gravity,-0.026982
USB,21,fold,0,2,0.028204,0.5,event_nfp_gravity,-0.020565
USB,21,fold,0,2,0.028204,0.5,put_call_skew_30d,0.0
USB,21,fold,0,2,0.028204,0.5,term_structure_slope,-0.0
USB,21,fold,0,2,0.028204,0.5,vrp_wedge,0.0
USB,21,fold,0,2,0.028204,0.5,iv_atm_z_score,0.088332
USB,21,fold,0,2,0.028204,0.5,macro_yield_curve_slope,0.002553
USB,21,fold,0,2,0.028204,0.5,macro_hy_spread,0.0
USB,21,fold,0,2,0.028204,0.5,macro_hy_spread_chg_5d,0.0
