ticker,horizon,step,feature,importance
AVGO,21,0,rv_5d,0.0
AVGO,21,0,rv_10d,0.0
AVGO,21,0,rv_21d,0.018094
AVGO,21,0,rv_63d,0.018307
AVGO,21,0,rv_126d,0.030087
AVGO,21,0,ewma_vol,0.013225
AVGO,21,0,garch_cond_vol,0.0
AVGO,21,0,ret_TARGET,0.0
AVGO,21,0,tech_RSI,0.012117
AVGO,21,0,tech_MACD_hist,0.016042
AVGO,21,0,ret_VIXY,0.0
AVGO,21,0,mom21_VIXY,0.025579
AVGO,21,0,ret_HYG,0.0
AVGO,21,0,mom21_HYG,0.019899
AVGO,21,0,ret_USO,0.0
AVGO,21,0,mom21_USO,0.015724
AVGO,21,0,ret_TLT,0.0
AVGO,21,0,mom21_TLT,0.0
AVGO,21,0,ret_UUP,0.0
AVGO,21,0,mom21_UUP,0.0
AVGO,21,0,ret_SPY,0.0
AVGO,21,0,mom21_SPY,0.0
AVGO,21,0,vol_vel,0.0
AVGO,21,0,vol_of_vol,0.0
AVGO,21,0,vol_regime_zscore,0.017338
AVGO,21,0,vol_chg_21d,0.013288
AVGO,21,0,event_fed_gravity,0.132283
AVGO,21,0,event_earn_gravity,0.011745
AVGO,21,0,event_div_gravity,0.08405
AVGO,21,0,event_cpi_gravity,0.096243
AVGO,21,0,event_nfp_gravity,0.107502
AVGO,21,0,put_call_skew_30d,0.0
AVGO,21,0,term_structure_slope,0.0
AVGO,21,0,vrp_wedge,0.0
AVGO,21,0,iv_atm_z_score,0.034822
AVGO,21,0,macro_yield_curve_slope,0.013864
AVGO,21,0,macro_hy_spread,0.012965
AVGO,21,0,macro_hy_spread_chg_5d,0.0
AVGO,21,0,macro_breakeven_5y,0.012187
AVGO,21,0,macro_inflation_fwd_5y5y,0.019778
AVGO,21,0,macro_inflation_fwd_chg_21d,0.0
AVGO,21,0,macro_inflation_fwd_abs_chg_21d,0.0
AVGO,21,0,macro_inflation_fwd_chg_63d,0.017065
AVGO,21,0,macro_inflation_fwd_zscore,0.0
AVGO,21,0,macro_dollar_ret,0.0
AVGO,21,0,beta_spy,0.0
AVGO,21,0,res_vol,0.018857
AVGO,21,0,res_vol_vel,0.0
AVGO,21,0,price_regime,0.195823
AVGO,21,0,corr_sector_21d,0.01255
AVGO,21,0,corr_sector_252d,0.015116
AVGO,21,0,sector_wedge,0.01545
AVGO,21,1,rv_5d,0.0
AVGO,21,1,rv_10d,0.0
AVGO,21,1,rv_21d,0.01549
AVGO,21,1,rv_63d,0.018268
AVGO,21,1,rv_126d,0.036268
AVGO,21,1,ewma_vol,0.0
AVGO,21,1,garch_cond_vol,0.01245
AVGO,21,1,ret_TARGET,0.0
AVGO,21,1,tech_RSI,0.012042
AVGO,21,1,tech_MACD_hist,0.016412
AVGO,21,1,ret_VIXY,0.0
AVGO,21,1,mom21_VIXY,0.021792
AVGO,21,1,ret_HYG,0.0
AVGO,21,1,mom21_HYG,0.0
AVGO,21,1,ret_USO,0.0
AVGO,21,1,mom21_USO,0.017099
AVGO,21,1,ret_TLT,0.0
AVGO,21,1,mom21_TLT,0.0
AVGO,21,1,ret_UUP,0.0
AVGO,21,1,mom21_UUP,0.0
AVGO,21,1,ret_SPY,0.0
AVGO,21,1,mom21_SPY,0.0
AVGO,21,1,vol_vel,0.0
AVGO,21,1,vol_of_vol,0.0
AVGO,21,1,vol_regime_zscore,0.016334
AVGO,21,1,vol_chg_21d,0.011259
AVGO,21,1,event_fed_gravity,0.115363
AVGO,21,1,event_earn_gravity,0.011973
AVGO,21,1,event_div_gravity,0.055238
AVGO,21,1,event_cpi_gravity,0.112809
AVGO,21,1,event_nfp_gravity,0.122273
AVGO,21,1,put_call_skew_30d,0.0
AVGO,21,1,term_structure_slope,0.0
AVGO,21,1,vrp_wedge,0.0
AVGO,21,1,iv_atm_z_score,0.028653
AVGO,21,1,macro_yield_curve_slope,0.013455
AVGO,21,1,macro_hy_spread,0.018648
AVGO,21,1,macro_hy_spread_chg_5d,0.0
AVGO,21,1,macro_breakeven_5y,0.012309
AVGO,21,1,macro_inflation_fwd_5y5y,0.018913
AVGO,21,1,macro_inflation_fwd_chg_21d,0.0
AVGO,21,1,macro_inflation_fwd_abs_chg_21d,0.0
AVGO,21,1,macro_inflation_fwd_chg_63d,0.022937
AVGO,21,1,macro_inflation_fwd_zscore,0.0
AVGO,21,1,macro_dollar_ret,0.0
AVGO,21,1,beta_spy,0.0
AVGO,21,1,res_vol,0.038594
AVGO,21,1,res_vol_vel,0.0
AVGO,21,1,price_regime,0.205665
AVGO,21,1,corr_sector_21d,0.01246
AVGO,21,1,corr_sector_252d,0.020794
AVGO,21,1,sector_wedge,0.0125
AVGO,21,2,rv_5d,0.0
AVGO,21,2,rv_10d,0.011716
AVGO,21,2,rv_21d,0.012427
AVGO,21,2,rv_63d,0.018136
AVGO,21,2,rv_126d,0.024725
AVGO,21,2,ewma_vol,0.0
