date,y_true
6/18/2015,0.129154
6/19/2015,0.129873
6/22/2015,0.130788
6/23/2015,0.133103
6/24/2015,0.135509
6/25/2015,0.137349
6/26/2015,0.145764
6/29/2015,0.149078
6/30/2015,0.148507
7/1/2015,0.162587
7/2/2015,0.165746
7/6/2015,0.174871
7/7/2015,0.175546
7/8/2015,0.18302
7/9/2015,0.186979
7/10/2015,0.191604
7/13/2015,0.199649
7/14/2015,0.20277
7/15/2015,0.199707
7/16/2015,0.201124
7/17/2015,0.20056
7/20/2015,0.201063
7/21/2015,0.204477
7/22/2015,0.2086
7/23/2015,0.223424
7/24/2015,0.290741
7/27/2015,0.304771
7/28/2015,0.306303
7/29/2015,0.315436
7/30/2015,0.32535
7/31/2015,0.330977
8/3/2015,0.333479
8/4/2015,0.333807
8/5/2015,0.334218
8/6/2015,0.329255
8/7/2015,0.327982
8/10/2015,0.335395
8/11/2015,0.333735
8/12/2015,0.333008
8/13/2015,0.333705
8/14/2015,0.334868
8/17/2015,0.335252
8/18/2015,0.33905
8/19/2015,0.340664
8/20/2015,0.338162
8/21/2015,0.328925
8/24/2015,0.27182
8/25/2015,0.260488
8/26/2015,0.25618
8/27/2015,0.242744
8/28/2015,0.232056
8/31/2015,0.21633
9/1/2015,0.226413
9/2/2015,0.231725
9/3/2015,0.228266
9/4/2015,0.23734
9/8/2015,0.251072
9/9/2015,0.239992
9/10/2015,0.239249
9/11/2015,0.241891
9/14/2015,0.243569
9/15/2015,0.24505
9/16/2015,0.250741
9/17/2015,0.248061
9/18/2015,0.244589
9/21/2015,0.244624
9/22/2015,0.245276
9/23/2015,0.243673
9/24/2015,0.241464
9/25/2015,0.241249
9/28/2015,0.242011
9/29/2015,0.242516
9/30/2015,0.243422
10/1/2015,0.237501
10/2/2015,0.236121
10/5/2015,0.239847
10/6/2015,0.232477
10/7/2015,0.219201
10/8/2015,0.223527
10/9/2015,0.225932
10/12/2015,0.222734
10/13/2015,0.222064
10/14/2015,0.221385
10/15/2015,0.217231
10/16/2015,0.2183
10/19/2015,0.220699
10/20/2015,0.222991
10/21/2015,0.22358
10/22/2015,0.227943
10/23/2015,0.229461
10/26/2015,0.234544
10/27/2015,0.23411
10/28/2015,0.230332
10/29/2015,0.228641
10/30/2015,0.219656
11/2/2015,0.210793
11/3/2015,0.215075
11/4/2015,0.225951
11/5/2015,0.237397
11/6/2015,0.252652
11/9/2015,0.267563
11/10/2015,0.274799
11/11/2015,0.274448
11/12/2015,0.28511
11/13/2015,0.287218
11/16/2015,0.293418
11/17/2015,0.29692
11/18/2015,0.298674
11/19/2015,0.301956
11/20/2015,0.303246
11/23/2015,0.301969
11/24/2015,0.296809
11/25/2015,0.296496
11/27/2015,0.298079
11/30/2015,0.297178
12/1/2015,0.29979
12/2/2015,0.304115
12/3/2015,0.300048
12/4/2015,0.296217
12/7/2015,0.294661
12/8/2015,0.28402
12/9/2015,0.275879
12/10/2015,0.278686
12/11/2015,0.299927
12/14/2015,0.311464
12/15/2015,0.314204
12/16/2015,0.318904
12/17/2015,0.34814
12/18/2015,0.356532
12/21/2015,0.364772
12/22/2015,0.372216
12/23/2015,0.376639
12/24/2015,0.390799
12/28/2015,0.399145
12/29/2015,0.40741
12/30/2015,0.409793
12/31/2015,0.409864
1/4/2016,0.42465
1/5/2016,0.427332
1/6/2016,0.425531
1/7/2016,0.435372
1/8/2016,0.438933
1/11/2016,0.437473
1/12/2016,0.437563
1/13/2016,0.425196
1/14/2016,0.411234
1/15/2016,0.411868
1/19/2016,0.404511
1/20/2016,0.377137
1/21/2016,0.370325
1/22/2016,0.362325
1/25/2016,0.35375
1/26/2016,0.350348
1/27/2016,0.336692
1/28/2016,0.329157
1/29/2016,0.325588
2/1/2016,0.32803
2/2/2016,0.326959
2/3/2016,0.304384
2/4/2016,0.302486
2/5/2016,0.304575
2/8/2016,0.302203
2/9/2016,0.291757
2/10/2016,0.291809
2/11/2016,0.28313
2/12/2016,0.282228
2/16/2016,0.282421
2/17/2016,0.27937
2/18/2016,0.278872
2/19/2016,0.277218
2/22/2016,0.273527
2/23/2016,0.268926
2/24/2016,0.266902
2/25/2016,0.262369
2/26/2016,0.263674
2/29/2016,0.260926
3/1/2016,0.251728
3/2/2016,0.245411
3/3/2016,0.243819
3/4/2016,0.239282
3/7/2016,0.235677
3/8/2016,0.227975
3/9/2016,0.198103
3/10/2016,0.197544
3/11/2016,0.190754
3/14/2016,0.187239
3/15/2016,0.181666
3/16/2016,0.172261
3/17/2016,0.168666
3/18/2016,0.167752
3/21/2016,0.17232
3/22/2016,0.172356
3/23/2016,0.169669
3/24/2016,0.164816
3/28/2016,0.165242
3/29/2016,0.15949
3/30/2016,0.164444
3/31/2016,0.167105
4/1/2016,0.167536
4/4/2016,0.166626
4/5/2016,0.171069
4/6/2016,0.170886
4/7/2016,0.173847
4/8/2016,0.181939
4/11/2016,0.178094
4/12/2016,0.175523
4/13/2016,0.177141
4/14/2016,0.179464
4/15/2016,0.180621
4/18/2016,0.179225
4/19/2016,0.177274
4/20/2016,0.172201
4/21/2016,0.168545
4/22/2016,0.168891
4/25/2016,0.169572
4/26/2016,0.16803
4/27/2016,0.168333
4/28/2016,0.162854
4/29/2016,0.160428
5/2/2016,0.158967
5/3/2016,0.158461
5/4/2016,0.154435
5/5/2016,0.151313
5/6/2016,0.151271
5/9/2016,0.142268
5/10/2016,0.142778
5/11/2016,0.143081
5/12/2016,0.14482
5/13/2016,0.144719
5/16/2016,0.14605
5/17/2016,0.1502
5/18/2016,0.148108
5/19/2016,0.144734
5/20/2016,0.145699
5/23/2016,0.144855
5/24/2016,0.14449
5/25/2016,0.14954
5/26/2016,0.151721
5/27/2016,0.152706
5/31/2016,0.158231
6/1/2016,0.158215
6/2/2016,0.158468
6/3/2016,0.157889
6/6/2016,0.161329
6/7/2016,0.16622
6/8/2016,0.168585
6/9/2016,0.169221
6/10/2016,0.166212
6/13/2016,0.164401
6/14/2016,0.162339
6/15/2016,0.160852
6/16/2016,0.151175
6/17/2016,0.148349
6/20/2016,0.149389
6/21/2016,0.148926
6/22/2016,0.148686
6/23/2016,0.152012
6/24/2016,0.148002
6/27/2016,0.146303
6/28/2016,0.145779
6/29/2016,0.146092
6/30/2016,0.159238
7/1/2016,0.166454
7/5/2016,0.166695
7/6/2016,0.163273
7/7/2016,0.156568
7/8/2016,0.152372
7/11/2016,0.152767
7/12/2016,0.154275
7/13/2016,0.154501
7/14/2016,0.154477
7/15/2016,0.153061
7/18/2016,0.153225
7/19/2016,0.15491
7/20/2016,0.155993
7/21/2016,0.155399
7/22/2016,0.156739
7/25/2016,0.15209
7/26/2016,0.150919
7/27/2016,0.147645
7/28/2016,0.148965
7/29/2016,0.140942
8/1/2016,0.125126
8/2/2016,0.117494
8/3/2016,0.117756
8/4/2016,0.118442
8/5/2016,0.118071
8/8/2016,0.117418
8/9/2016,0.121411
8/10/2016,0.120495
8/11/2016,0.123666
8/12/2016,0.126922
8/15/2016,0.132636
8/16/2016,0.138768
8/17/2016,0.139461
8/18/2016,0.137443
8/19/2016,0.137292
8/22/2016,0.136314
8/23/2016,0.13688
8/24/2016,0.141874
8/25/2016,0.145669
8/26/2016,0.147861
8/29/2016,0.159768
8/30/2016,0.162491
8/31/2016,0.167596
9/1/2016,0.166849
9/2/2016,0.169603
9/6/2016,0.168998
9/7/2016,0.171031
9/8/2016,0.168663
9/9/2016,0.167924
9/12/2016,0.165246
9/13/2016,0.16316
9/14/2016,0.16532
9/15/2016,0.16268
9/16/2016,0.160972
9/19/2016,0.161918
9/20/2016,0.164638
9/21/2016,0.167186
9/22/2016,0.167551
9/23/2016,0.165438
9/26/2016,0.163675
9/27/2016,0.161824
9/28/2016,0.152586
9/29/2016,0.166886
9/30/2016,0.162301
10/3/2016,0.162359
10/4/2016,0.16222
10/5/2016,0.162628
10/6/2016,0.161149
10/7/2016,0.159781
10/10/2016,0.16246
10/11/2016,0.167101
10/12/2016,0.167336
10/13/2016,0.163829
10/14/2016,0.162662
10/17/2016,0.163265
10/18/2016,0.163507
10/19/2016,0.168655
10/20/2016,0.167682
10/21/2016,0.167475
10/24/2016,0.168691
10/25/2016,0.168959
10/26/2016,0.166658
10/27/2016,0.164454
10/28/2016,0.147315
10/31/2016,0.147583
11/1/2016,0.154335
11/2/2016,0.15223
11/3/2016,0.152716
11/4/2016,0.153165
11/7/2016,0.153525
11/8/2016,0.150781
11/9/2016,0.143337
11/10/2016,0.148848
11/11/2016,0.151979
11/14/2016,0.155784
11/15/2016,0.157631
11/16/2016,0.156863
11/17/2016,0.148326
11/18/2016,0.146218
11/21/2016,0.146495
11/22/2016,0.143069
11/23/2016,0.140651
11/25/2016,0.139681
11/28/2016,0.139185
11/29/2016,0.137422
11/30/2016,0.13409
12/1/2016,0.133645
12/2/2016,0.1309
12/5/2016,0.131725
12/6/2016,0.130925
12/7/2016,0.131125
12/8/2016,0.13225
12/9/2016,0.134828
12/12/2016,0.129786
12/13/2016,0.123583
12/14/2016,0.116949
12/15/2016,0.112707
12/16/2016,0.110953
12/19/2016,0.112838
12/20/2016,0.112861
12/21/2016,0.114654
12/22/2016,0.114974
12/23/2016,0.116177
12/27/2016,0.121731
12/28/2016,0.134953
12/29/2016,0.13688
12/30/2016,0.137089
1/3/2017,0.13078
1/4/2017,0.135648
1/5/2017,0.133048
1/6/2017,0.134742
1/9/2017,0.136018
1/10/2017,0.134139
1/11/2017,0.132615
1/12/2017,0.129691
1/13/2017,0.130296
1/17/2017,0.131311
1/18/2017,0.135111
1/19/2017,0.137561
1/20/2017,0.138784
1/23/2017,0.140238
1/24/2017,0.138896
1/25/2017,0.140586
1/26/2017,0.143534
1/27/2017,0.139819
1/30/2017,0.128109
1/31/2017,0.126142
2/1/2017,0.125303
2/2/2017,0.123667
2/3/2017,0.121686
2/6/2017,0.125742
2/7/2017,0.126606
2/8/2017,0.129338
2/9/2017,0.130194
2/10/2017,0.130514
2/13/2017,0.132441
2/14/2017,0.132163
2/15/2017,0.131356
2/16/2017,0.127976
2/17/2017,0.126084
2/21/2017,0.124665
2/22/2017,0.123685
2/23/2017,0.122622
2/24/2017,0.122907
2/27/2017,0.121931
2/28/2017,0.120841
3/1/2017,0.122247
3/2/2017,0.12298
3/3/2017,0.126927
3/6/2017,0.130602
3/7/2017,0.133093
3/8/2017,0.128922
3/9/2017,0.125538
3/10/2017,0.12167
3/13/2017,0.123263
3/14/2017,0.122286
3/15/2017,0.125093
3/16/2017,0.123741
3/17/2017,0.12669
3/20/2017,0.132292
3/21/2017,0.134203
3/22/2017,0.134264
3/23/2017,0.134303
3/24/2017,0.134262
3/27/2017,0.134761
3/28/2017,0.133919
3/29/2017,0.137853
3/30/2017,0.135582
3/31/2017,0.136705
4/3/2017,0.138398
4/4/2017,0.140121
4/5/2017,0.135098
4/6/2017,0.134368
4/7/2017,0.137474
4/10/2017,0.137387
4/11/2017,0.136724
4/12/2017,0.136673
4/13/2017,0.133036
4/17/2017,0.132503
4/18/2017,0.133259
4/19/2017,0.133038
4/20/2017,0.131902
4/21/2017,0.131377
4/24/2017,0.129814
4/25/2017,0.129641
4/26/2017,0.131782
4/27/2017,0.129413
4/28/2017,0.126122
5/1/2017,0.125813
5/2/2017,0.123323
5/3/2017,0.118775
5/4/2017,0.11315
5/5/2017,0.116064
5/8/2017,0.123427
5/9/2017,0.121959
5/10/2017,0.122957
5/11/2017,0.121798
5/12/2017,0.124033
5/15/2017,0.12973
5/16/2017,0.130568
5/17/2017,0.13222
5/18/2017,0.127671
5/19/2017,0.128489
5/22/2017,0.141127
5/23/2017,0.142891
5/24/2017,0.143981
5/25/2017,0.139334
5/26/2017,0.139376
5/30/2017,0.139102
5/31/2017,0.140034
6/1/2017,0.140409
6/2/2017,0.146185
6/5/2017,0.149577
6/6/2017,0.148537
6/7/2017,0.143539
6/8/2017,0.142395
6/9/2017,0.14088
6/12/2017,0.142218
6/13/2017,0.139988
6/14/2017,0.134479
6/15/2017,0.134414
6/16/2017,0.129539
6/19/2017,0.128252
6/20/2017,0.130168
6/21/2017,0.115928
6/22/2017,0.114077
6/23/2017,0.113432
6/26/2017,0.119507
6/27/2017,0.122481
6/28/2017,0.133311
6/29/2017,0.136428
6/30/2017,0.137293
7/3/2017,0.132402
7/5/2017,0.129671
7/6/2017,0.127005
7/7/2017,0.126003
7/10/2017,0.125669
7/11/2017,0.12618
7/12/2017,0.124569
7/13/2017,0.125735
7/14/2017,0.127945
7/17/2017,0.129985
7/18/2017,0.130787
7/19/2017,0.131238
7/20/2017,0.13259
7/21/2017,0.132866
7/24/2017,0.134212
7/25/2017,0.134345
7/26/2017,0.129671
7/27/2017,0.128583
7/28/2017,0.118417
7/31/2017,0.114028
8/1/2017,0.112605
8/2/2017,0.109591
8/3/2017,0.110499
8/4/2017,0.115364
8/7/2017,0.121351
8/8/2017,0.123982
8/9/2017,0.123329
8/10/2017,0.122734
8/11/2017,0.122604
8/14/2017,0.122186
8/15/2017,0.120713
8/16/2017,0.121546
8/17/2017,0.121
8/18/2017,0.115251
8/21/2017,0.11461
8/22/2017,0.112808
8/23/2017,0.114531
8/24/2017,0.114386
8/25/2017,0.112518
8/28/2017,0.110912
8/29/2017,0.110964
8/30/2017,0.110779
8/31/2017,0.118131
9/1/2017,0.116221
9/5/2017,0.111856
9/6/2017,0.105908
9/7/2017,0.10339
9/8/2017,0.103266
9/11/2017,0.106038
9/12/2017,0.105296
9/13/2017,0.103899
9/14/2017,0.102134
9/15/2017,0.10272
9/18/2017,0.10361
9/19/2017,0.108168
9/20/2017,0.107541
9/21/2017,0.107671
9/22/2017,0.105274
9/25/2017,0.103999
9/26/2017,0.10578
9/27/2017,0.105686
9/28/2017,0.122723
9/29/2017,0.129031
10/2/2017,0.130356
10/3/2017,0.132748
10/4/2017,0.136136
10/5/2017,0.136189
10/6/2017,0.138454
10/9/2017,0.140449
10/10/2017,0.139572
10/11/2017,0.141631
10/12/2017,0.141447
10/13/2017,0.142432
10/16/2017,0.140959
10/17/2017,0.141769
10/18/2017,0.140152
10/19/2017,0.141158
10/20/2017,0.140954
10/23/2017,0.141328
10/24/2017,0.143452
10/25/2017,0.141763
10/26/2017,0.14169
10/27/2017,0.127002
10/30/2017,0.121938
10/31/2017,0.114954
11/1/2017,0.116854
11/2/2017,0.125348
11/3/2017,0.126181
11/6/2017,0.124122
11/7/2017,0.122066
11/8/2017,0.121477
11/9/2017,0.119194
11/10/2017,0.118009
11/13/2017,0.119437
11/14/2017,0.118544
11/15/2017,0.117054
11/16/2017,0.118585
11/17/2017,0.118676
11/20/2017,0.122201
11/21/2017,0.134825
11/22/2017,0.133144
11/24/2017,0.133734
11/27/2017,0.134216
11/28/2017,0.133175
11/29/2017,0.131911
11/30/2017,0.132709
12/1/2017,0.131427
12/4/2017,0.120609
12/5/2017,0.119658
12/6/2017,0.118077
12/7/2017,0.117557
12/8/2017,0.116526
12/11/2017,0.129744
12/12/2017,0.130576
12/13/2017,0.131314
12/14/2017,0.134814
12/15/2017,0.136183
12/18/2017,0.135836
12/19/2017,0.13427
12/20/2017,0.132991
12/21/2017,0.122168
12/22/2017,0.122361
12/26/2017,0.123651
12/27/2017,0.134119
12/28/2017,0.138523
12/29/2017,0.141971
1/2/2018,0.142493
1/3/2018,0.16241
1/4/2018,0.262263
1/5/2018,0.278253
1/8/2018,0.287725
1/9/2018,0.29275
1/10/2018,0.312924
1/11/2018,0.313039
1/12/2018,0.314527
1/16/2018,0.317387
1/17/2018,0.319077
1/18/2018,0.32036
1/19/2018,0.321318
1/22/2018,0.325372
1/23/2018,0.329161
1/24/2018,0.3298
1/25/2018,0.330274
1/26/2018,0.332601
1/29/2018,0.331717
1/30/2018,0.335679
1/31/2018,0.337885
2/1/2018,0.33858
2/2/2018,0.331975
2/5/2018,0.26426
2/6/2018,0.249805
2/7/2018,0.24148
2/8/2018,0.23715
2/9/2018,0.213537
2/12/2018,0.208991
2/13/2018,0.207799
2/14/2018,0.203773
2/15/2018,0.201625
2/16/2018,0.199908
2/20/2018,0.204185
2/21/2018,0.200133
2/22/2018,0.201368
2/23/2018,0.203256
2/26/2018,0.20937
2/27/2018,0.208723
2/28/2018,0.205229
3/1/2018,0.210204
3/2/2018,0.208512
3/5/2018,0.209561
3/6/2018,0.208746
3/7/2018,0.214702
3/8/2018,0.21609
3/9/2018,0.216296
3/12/2018,0.215852
3/13/2018,0.215283
3/14/2018,0.213343
3/15/2018,0.214753
3/16/2018,0.213736
3/19/2018,0.214909
3/20/2018,0.216077
3/21/2018,0.211073
3/22/2018,0.209677
3/23/2018,0.208762
3/26/2018,0.206757
3/27/2018,0.200687
3/28/2018,0.200404
3/29/2018,0.202718
4/2/2018,0.190168
4/3/2018,0.18937
4/4/2018,0.188211
4/5/2018,0.186002
4/6/2018,0.186205
4/9/2018,0.188239
4/10/2018,0.189124
4/11/2018,0.187756
4/12/2018,0.188028
4/13/2018,0.186957
4/16/2018,0.183601
4/17/2018,0.183454
4/18/2018,0.179338
4/19/2018,0.176864
4/20/2018,0.174379
4/23/2018,0.177614
4/24/2018,0.171467
4/25/2018,0.169965
4/26/2018,0.177001
4/27/2018,0.178421
4/30/2018,0.17962
5/1/2018,0.178477
5/2/2018,0.176412
5/3/2018,0.179566
5/4/2018,0.179595
5/7/2018,0.167927
5/8/2018,0.168364
5/9/2018,0.165418
5/10/2018,0.169373
5/11/2018,0.168573
5/14/2018,0.170115
5/15/2018,0.171305
5/16/2018,0.173164
5/17/2018,0.178865
5/18/2018,0.181014
5/21/2018,0.184306
5/22/2018,0.183063
5/23/2018,0.18312
5/24/2018,0.186296
5/25/2018,0.180732
5/29/2018,0.179674
5/30/2018,0.175957
5/31/2018,0.177752
6/1/2018,0.177484
6/4/2018,0.174763
6/5/2018,0.172518
6/6/2018,0.171178
6/7/2018,0.163985
6/8/2018,0.164508
6/11/2018,0.16839
6/12/2018,0.16613
6/13/2018,0.164632
6/14/2018,0.167286
6/15/2018,0.164649
6/18/2018,0.162326
6/19/2018,0.160143
6/20/2018,0.156427
6/21/2018,0.156181
6/22/2018,0.155412
6/25/2018,0.152504
6/26/2018,0.151018
6/27/2018,0.165553
6/28/2018,0.166629
6/29/2018,0.166534
7/2/2018,0.165579
7/3/2018,0.163042
7/5/2018,0.16121
7/6/2018,0.16177
7/9/2018,0.160629
7/10/2018,0.15939
7/11/2018,0.152989
7/12/2018,0.154618
7/13/2018,0.154493
7/16/2018,0.152729
7/17/2018,0.161397
7/18/2018,0.158048
7/19/2018,0.159626
7/20/2018,0.159627
7/23/2018,0.15758
7/24/2018,0.156033
7/25/2018,0.154465
7/26/2018,0.152785
7/27/2018,0.131371
7/30/2018,0.129146
7/31/2018,0.125412
8/1/2018,0.124507
8/2/2018,0.123259
8/3/2018,0.124756
8/6/2018,0.125613
8/7/2018,0.134409
8/8/2018,0.138205
8/9/2018,0.135887
8/10/2018,0.137399
8/13/2018,0.139648
8/14/2018,0.139116
8/15/2018,0.128642
8/16/2018,0.129785
8/17/2018,0.12745
8/20/2018,0.13017
