date,reason,sigma_train,rmse_train
2025-10-29,init,0.25621518918275904,1.879862848515134
2025-12-10,ceiling|bd_since=30,0.25574651922940994,1.8849742743546878
2026-01-21,ceiling|bd_since=30,0.255714032955759,1.884997591917391
2026-03-04,ceiling|bd_since=30,0.2557283915567857,1.885002312313369
2026-04-15,ceiling|bd_since=30,0.25606346580041,1.8848050854058642
