ticker,feature,horizon,inclusion_freq,mean_abs_coef,mean_lambda,n_fits
AMZN,price_regime,21,0.831140350877193,0.03964352492379406,0.04136581381410191,456
AMZN,iv_atm_z_score,21,0.8201754385964912,0.06182016102749469,0.04136581381410191,456
AMZN,macro_hy_spread,21,0.7894736842105263,0.04431880783270398,0.04136581381410191,456
AMZN,ewma_vol,21,0.6666666666666666,0.02616395133812529,0.04136581381410191,456
AMZN,vol_vel,21,0.5350877192982456,0.004340617226154047,0.04136581381410191,456
AMZN,vol_regime_zscore,21,0.4934210526315789,0.017481614518335836,0.04136581381410191,456
AMZN,macro_inflation_fwd_5y5y,21,0.48026315789473684,0.0340920406166865,0.04136581381410191,456
AMZN,mom21_VIXY,21,0.44298245614035087,0.013183423229247405,0.04136581381410191,456
AMZN,macro_inflation_fwd_chg_63d,21,0.3793859649122807,0.0037846461807916863,0.04136581381410191,456
AMZN,tech_RSI,21,0.3706140350877193,0.006943346203358417,0.04136581381410191,456
AMZN,put_call_skew_30d,21,0.3399122807017544,0.0034897070848005766,0.04136581381410191,456
AMZN,rv_126d,21,0.3333333333333333,0.011308412568797532,0.04136581381410191,456
AMZN,macro_yield_curve_slope,21,0.3092105263157895,0.012821230841053844,0.04136581381410191,456
AMZN,mom21_USO,21,0.2982456140350877,0.0033071138994142982,0.04136581381410191,456
AMZN,res_vol,21,0.29605263157894735,0.005499129970686751,0.04136581381410191,456
AMZN,vol_of_vol,21,0.2916666666666667,0.0038568887256192367,0.04136581381410191,456
AMZN,macro_inflation_fwd_chg_21d,21,0.27850877192982454,0.0046598770682549214,0.04136581381410191,456
AMZN,mom21_SPY,21,0.27631578947368424,0.010197025772547738,0.04136581381410191,456
AMZN,macro_inflation_fwd_zscore,21,0.25877192982456143,0.00395635015436807,0.04136581381410191,456
AMZN,vol_chg_21d,21,0.25,0.004597309966491703,0.04136581381410191,456
AMZN,event_earn_gravity,21,0.23684210526315788,0.001980018608473403,0.04136581381410191,456
AMZN,macro_inflation_fwd_abs_chg_21d,21,0.23684210526315788,0.0009869284132506422,0.04136581381410191,456
AMZN,mom21_TLT,21,0.2324561403508772,0.0026107564062914914,0.04136581381410191,456
AMZN,beta_spy,21,0.2149122807017544,0.0019907067543454993,0.04136581381410191,456
AMZN,term_structure_slope,21,0.19736842105263158,0.004866120632354468,0.04136581381410191,456
AMZN,macro_breakeven_5y,21,0.17982456140350878,0.002485102307495513,0.04136581381410191,456
AMZN,ret_HYG,21,0.17982456140350878,0.0006314121047570559,0.04136581381410191,456
AMZN,res_vol_vel,21,0.17543859649122806,0.0013403384171310128,0.04136581381410191,456
AMZN,tech_MACD_hist,21,0.16885964912280702,0.0015425744283954605,0.04136581381410191,456
AMZN,event_fed_gravity,21,0.14035087719298245,0.00274909694517127,0.04136581381410191,456
AMZN,mom21_HYG,21,0.12938596491228072,0.0007511847944793305,0.04136581381410191,456
AMZN,vrp_wedge,21,0.12938596491228072,0.001509226418246071,0.04136581381410191,456
AMZN,mom21_UUP,21,0.12719298245614036,0.0011644989557479078,0.04136581381410191,456
AMZN,ret_TARGET,21,0.1118421052631579,0.0003476010792712447,0.04136581381410191,456
AMZN,macro_dollar_ret,21,0.07456140350877193,7.692085503623367e-05,0.04136581381410191,456
AMZN,ret_TLT,21,0.06140350877192982,0.00010345695192611735,0.04136581381410191,456
AMZN,garch_cond_vol,21,0.046052631578947366,0.00017048891307116715,0.04136581381410191,456
AMZN,ret_USO,21,0.046052631578947366,4.547472623119392e-05,0.04136581381410191,456
AMZN,ret_SPY,21,0.02631578947368421,6.367881598350136e-05,0.04136581381410191,456
AMZN,ret_VIXY,21,0.019736842105263157,3.1365155427217214e-05,0.04136581381410191,456
AMZN,macro_hy_spread_chg_5d,21,0.015350877192982455,1.7999142965910647e-05,0.04136581381410191,456
AMZN,ret_UUP,21,0.013157894736842105,1.7106778099417257e-05,0.04136581381410191,456
AMZN,event_div_gravity,21,0.0,0.0,0.04136581381410191,456
AMZN,price_regime,63,0.8464912280701754,0.031238669552071968,0.05077752659416539,456
AMZN,mom21_VIXY,63,0.5570175438596491,0.012972553665757981,0.05077752659416539,456
AMZN,macro_inflation_fwd_5y5y,63,0.47149122807017546,0.02731635840455692,0.05077752659416539,456
AMZN,ewma_vol,63,0.4692982456140351,0.017122685377476587,0.05077752659416539,456
AMZN,iv_atm_z_score,63,0.4517543859649123,0.011864266291184178,0.05077752659416539,456
AMZN,macro_hy_spread,63,0.37719298245614036,0.025512448081485038,0.05077752659416539,456
AMZN,macro_inflation_fwd_chg_63d,63,0.3092105263157895,0.005286586527684875,0.05077752659416539,456
AMZN,vol_of_vol,63,0.3026315789473684,0.003922521916868979,0.05077752659416539,456
AMZN,macro_yield_curve_slope,63,0.30043859649122806,0.018459342144759576,0.05077752659416539,456
AMZN,mom21_USO,63,0.23684210526315788,0.0037754336398029783,0.05077752659416539,456
AMZN,vol_regime_zscore,63,0.23684210526315788,0.003403606613812494,0.05077752659416539,456
AMZN,macro_breakeven_5y,63,0.2236842105263158,0.005607302555302604,0.05077752659416539,456
AMZN,tech_RSI,63,0.17763157894736842,0.0027290490477812363,0.05077752659416539,456
AMZN,mom21_HYG,63,0.16228070175438597,0.002057060430468987,0.05077752659416539,456
AMZN,rv_126d,63,0.1513157894736842,0.006072829528679754,0.05077752659416539,456
AMZN,macro_inflation_fwd_abs_chg_21d,63,0.14912280701754385,0.0011198336026563402,0.05077752659416539,456
AMZN,macro_inflation_fwd_zscore,63,0.14912280701754385,0.003582316678072726,0.05077752659416539,456
AMZN,put_call_skew_30d,63,0.14692982456140352,0.002641391350991058,0.05077752659416539,456
AMZN,res_vol,63,0.13596491228070176,0.0017443884042783239,0.05077752659416539,456
AMZN,macro_hy_spread_chg_5d,63,0.125,0.0003854333952865811,0.05077752659416539,456
AMZN,res_vol_vel,63,0.10526315789473684,0.0003669720668474428,0.05077752659416539,456
AMZN,mom21_UUP,63,0.10307017543859649,0.0007556522073266667,0.05077752659416539,456
AMZN,ret_HYG,63,0.08771929824561403,0.00029962331402505515,0.05077752659416539,456
AMZN,vol_vel,63,0.08771929824561403,0.00037344684435460554,0.05077752659416539,456
AMZN,macro_inflation_fwd_chg_21d,63,0.08114035087719298,0.0005588848578264813,0.05077752659416539,456
AMZN,mom21_SPY,63,0.07894736842105263,0.002718469010306426,0.05077752659416539,456
AMZN,event_earn_gravity,63,0.07675438596491228,0.0003414385318776946,0.05077752659416539,456
AMZN,beta_spy,63,0.07236842105263158,0.0011613682136997045,0.05077752659416539,456
AMZN,mom21_TLT,63,0.07017543859649122,0.0008939616592573278,0.05077752659416539,456
AMZN,event_fed_gravity,63,0.06359649122807018,0.004868868572226245,0.05077752659416539,456
AMZN,term_structure_slope,63,0.05921052631578947,0.0029424562744866257,0.05077752659416539,456
AMZN,vol_chg_21d,63,0.05482456140350877,0.00032370907078714734,0.05077752659416539,456
AMZN,tech_MACD_hist,63,0.05263157894736842,0.00045333602291188277,0.05077752659416539,456
AMZN,ret_TARGET,63,0.041666666666666664,4.744927240076915e-05,0.05077752659416539,456
AMZN,vrp_wedge,63,0.019736842105263157,0.00020227644281315386,0.05077752659416539,456
AMZN,ret_TLT,63,0.017543859649122806,8.827085564205368e-05,0.05077752659416539,456
AMZN,ret_VIXY,63,0.017543859649122806,8.499752023839978e-05,0.05077752659416539,456
AMZN,ret_SPY,63,0.015350877192982455,4.9369591176488054e-05,0.05077752659416539,456
AMZN,garch_cond_vol,63,0.013157894736842105,1.722000767252083e-05,0.05077752659416539,456
AMZN,macro_dollar_ret,63,0.013157894736842105,4.093895084757072e-05,0.05077752659416539,456
AMZN,ret_USO,63,0.013157894736842105,0.00010075628048322554,0.05077752659416539,456
AMZN,ret_UUP,63,0.010964912280701754,1.795264536885653e-05,0.05077752659416539,456
AMZN,event_div_gravity,63,0.0,0.0,0.05077752659416539,456
AMZN,macro_yield_curve_slope,126,0.6995614035087719,0.042444105450984176,0.03797896184974853,456
AMZN,price_regime,126,0.6030701754385965,0.031044931748398213,0.03797896184974853,456
AMZN,mom21_TLT,126,0.5175438596491229,0.00766712797721979,0.03797896184974853,456
AMZN,put_call_skew_30d,126,0.506578947368421,0.005006203787931282,0.03797896184974853,456
AMZN,mom21_VIXY,126,0.4517543859649123,0.003204693016625721,0.03797896184974853,456
AMZN,macro_inflation_fwd_5y5y,126,0.4100877192982456,0.0182536656790661,0.03797896184974853,456
AMZN,tech_RSI,126,0.38377192982456143,0.005906203386156082,0.03797896184974853,456
AMZN,vol_of_vol,126,0.3442982456140351,0.0036450694620354506,0.03797896184974853,456
AMZN,ewma_vol,126,0.32894736842105265,0.005386728119437374,0.03797896184974853,456
AMZN,macro_hy_spread,126,0.3267543859649123,0.019452592611177225,0.03797896184974853,456
AMZN,beta_spy,126,0.3157894736842105,0.004966975419115305,0.03797896184974853,456
AMZN,macro_inflation_fwd_zscore,126,0.30043859649122806,0.00694258026742763,0.03797896184974853,456
AMZN,macro_hy_spread_chg_5d,126,0.27631578947368424,0.0007715344742497606,0.03797896184974853,456
AMZN,vol_vel,126,0.2543859649122807,0.0013665696965749444,0.03797896184974853,456
AMZN,macro_inflation_fwd_abs_chg_21d,126,0.24342105263157895,0.0014550027873493705,0.03797896184974853,456
AMZN,macro_inflation_fwd_chg_63d,126,0.24342105263157895,0.0019181648190402737,0.03797896184974853,456
AMZN,res_vol,126,0.2412280701754386,0.004261932186776021,0.03797896184974853,456
AMZN,mom21_USO,126,0.18201754385964913,0.0009018764772847831,0.03797896184974853,456
AMZN,mom21_HYG,126,0.17763157894736842,0.0018346851631657441,0.03797896184974853,456
AMZN,macro_breakeven_5y,126,0.13596491228070176,0.0025674549808822962,0.03797896184974853,456
AMZN,rv_126d,126,0.1337719298245614,0.0049853974079949554,0.03797896184974853,456
AMZN,event_fed_gravity,126,0.12719298245614036,0.005322111038233408,0.03797896184974853,456
AMZN,iv_atm_z_score,126,0.10964912280701754,0.0019971712624506283,0.03797896184974853,456
AMZN,res_vol_vel,126,0.10526315789473684,0.00034099585295543715,0.03797896184974853,456
AMZN,term_structure_slope,126,0.10307017543859649,0.0018911175603500596,0.03797896184974853,456
AMZN,ret_SPY,126,0.10087719298245613,0.00019670617711618063,0.03797896184974853,456
AMZN,tech_MACD_hist,126,0.09868421052631579,0.0010563952245680904,0.03797896184974853,456
AMZN,vrp_wedge,126,0.09649122807017543,0.0023056368601066498,0.03797896184974853,456
AMZN,mom21_UUP,126,0.08771929824561403,0.0006105409437844193,0.03797896184974853,456
AMZN,ret_HYG,126,0.08771929824561403,0.00018775499982880917,0.03797896184974853,456
AMZN,mom21_SPY,126,0.07894736842105263,0.0005552389959720393,0.03797896184974853,456
AMZN,vol_regime_zscore,126,0.07675438596491228,0.0008758137120740697,0.03797896184974853,456
AMZN,macro_inflation_fwd_chg_21d,126,0.07017543859649122,0.0003856926220831115,0.03797896184974853,456
AMZN,event_earn_gravity,126,0.05701754385964912,0.00015660472259194585,0.03797896184974853,456
AMZN,vol_chg_21d,126,0.05701754385964912,0.0009059458315501863,0.03797896184974853,456
AMZN,garch_cond_vol,126,0.05043859649122807,0.0006094275487304562,0.03797896184974853,456
AMZN,ret_TLT,126,0.05043859649122807,7.641595088484542e-05,0.03797896184974853,456
AMZN,ret_TARGET,126,0.046052631578947366,8.566911069480027e-05,0.03797896184974853,456
AMZN,macro_dollar_ret,126,0.03508771929824561,2.3991504880894587e-05,0.03797896184974853,456
AMZN,ret_USO,126,0.021929824561403508,6.212755473716796e-06,0.03797896184974853,456
AMZN,ret_UUP,126,0.021929824561403508,4.568668724889838e-05,0.03797896184974853,456
AMZN,ret_VIXY,126,0.019736842105263157,1.8326789916451104e-05,0.03797896184974853,456
AMZN,event_div_gravity,126,0.0,0.0,0.03797896184974853,456
