trial,objective,qlike,mz_beta_dev,xgb_max_depth,xgb_lr,xgb_n_est,xgb_reg_alpha,xgb_reg_lambda,xgb_gamma,xgb_colsample,xgb_min_child,xgb_subsample,rf_n_est,rf_min_leaf,rf_max_feat
49,0.053174463812924726,0.05023656570283924,0.38326871187754713,3,0.11652730998924866,300,0.1315648909620358,4.940937167363365,0.17784783444864075,0.8441813401458218,8,0.6148953373174822,200,12,log2
18,0.0531872700360464,0.05031738602207624,0.37880628386882353,2,0.03299129595178856,150,0.7390249080143863,1.4559095280735745,0.09223365644883813,0.9370758204210594,3,0.7837252951301655,100,9,sqrt
42,0.05318798130614584,0.05015244243548845,0.3895856048840481,2,0.15448688307004488,200,0.3036909091043039,0.3200809581294208,0.18249240781159795,0.8769231738194838,2,0.6430974604466181,150,11,log2
15,0.053192901984197835,0.04993737262504466,0.4034556579819628,2,0.03369952705902841,100,0.005058883619388382,0.5526395616780531,0.16463163110096674,0.8172940992377844,3,0.8160380080454375,200,9,0.3
55,0.05319523822601235,0.04997256283225875,0.4014147103528715,2,0.1108199735379465,250,0.078994713723822,0.22077436918698978,0.21769541632698844,0.9205976261279738,2,0.6426110235921089,200,14,log2
7,0.053258246667992,0.05010206283560226,0.3972520504912305,3,0.03419168411765895,250,0.00569206180746619,0.13514082247401413,0.144875726456884,0.5806106436270022,10,0.9232481518257668,150,14,0.3
21,0.05328550855396009,0.05013515202475119,0.3968851552533111,2,0.06281582350173738,150,0.7083373898643915,1.4883481952842748,0.09227171148529623,0.9248758022697212,4,0.7803420677587408,100,5,sqrt
48,0.053285846850086784,0.050160823878920346,0.3952861603425066,3,0.08217426697810583,250,0.09637158716653303,3.735332779806901,0.22193794112009765,0.7874885120131722,9,0.6486497848190035,150,3,log2
1,0.05334664305486072,0.0501465895200448,0.4000033459120013,2,0.024878734419814436,200,0.02666020367873237,0.31245650712608714,0.30592644736118974,0.569746930326021,3,0.7465447373174767,100,12,0.3
34,0.05337413365952559,0.050177821345380826,0.3997694531942608,2,0.0914867503335023,150,0.04405363263552584,0.21034867669907767,0.393966503739142,0.8468999617182779,1,0.7522989698355902,100,10,log2
51,0.053512338992087204,0.05017721145036608,0.40835814805885323,2,0.14116975336643406,250,0.03805944876013228,0.47664739528432926,0.14106469619425238,0.6574734774984063,2,0.6039751365148385,150,15,log2
25,0.05351298910798019,0.050267041222780195,0.4028615075432249,3,0.05108527023349745,200,0.13526679872007719,0.8468924581187587,0.36089912748692965,0.9713036570434173,2,0.6596012693861336,50,5,sqrt
39,0.053583238634503386,0.05040481601328537,0.39864913277329556,3,0.02784925264555121,150,0.1907725247282755,0.13059206462131623,0.12405670798565838,0.9231810640140996,4,0.6333804904385207,150,8,0.3
36,0.053600078942817646,0.05010761252366771,0.4178795531699258,2,0.07322708240058777,50,1.1275081404615301,0.2707144630223385,0.11624132122420938,0.9051467282533574,1,0.8274129409498422,100,6,log2
22,0.05361423508230172,0.05032422474114299,0.405586633233809,2,0.03313003654347452,150,0.643516564445167,2.7372282373120815,0.08310356974885666,0.9561843729710651,2,0.68927262548134,100,8,sqrt
47,0.053630674387677074,0.050283419056228296,0.4090999469230459,4,0.16086846874280109,300,0.008769351716016748,0.10718502450578937,0.2848787391129278,0.8961504080039147,1,0.6271625151047998,150,5,log2
52,0.05369014760921465,0.05022956279252158,0.41596783629825707,2,0.17503800824336513,250,0.017415814295939334,0.6350750946855923,0.169785941798426,0.680063938144897,1,0.6335894583655115,150,14,log2
54,0.05373715107477439,0.05064581751008453,0.39314968934808153,2,0.12649597276111074,250,0.01037947219253773,0.29247273974972193,0.19759941675117326,0.5871209300481607,1,0.6251091276293934,150,9,log2
10,0.053738549817777974,0.05052837656027374,0.40063532404820695,4,0.010181283131439643,300,0.0011462852132837168,0.7141434628215664,0.01936259998059159,0.6806559982209047,7,0.9863992268231498,200,15,log2
