ticker,feature,horizon,inclusion_freq,mean_abs_coef,mean_lambda,n_fits
COP,rv_21d,21,0.8836633663366337,0.07912704876717434,0.0352178294420919,404
COP,iv_atm_z_score,21,0.8787128712871287,0.053354009190401334,0.0352178294420919,404
COP,rv_126d,21,0.754950495049505,0.05409926564628988,0.0352178294420919,404
COP,res_vol,21,0.6435643564356436,0.012686840418805632,0.0352178294420919,404
COP,macro_yield_curve_slope,21,0.6386138613861386,0.02725050200999678,0.0352178294420919,404
COP,macro_inflation_fwd_5y5y,21,0.46782178217821785,0.03031144255621553,0.0352178294420919,404
COP,ewma_vol,21,0.4628712871287129,0.012584934262363498,0.0352178294420919,404
COP,mom21_USO,21,0.42574257425742573,0.01275683413508495,0.0352178294420919,404
COP,macro_inflation_fwd_zscore,21,0.3341584158415842,0.014008777162032323,0.0352178294420919,404
COP,vol_of_vol,21,0.3118811881188119,0.00534096371061037,0.0352178294420919,404
COP,macro_breakeven_5y,21,0.3069306930693069,0.005407449131733274,0.0352178294420919,404
COP,vrp_wedge,21,0.28465346534653463,0.005942732031084303,0.0352178294420919,404
COP,event_fed_gravity,21,0.2722772277227723,0.013900222087354572,0.0352178294420919,404
COP,macro_inflation_fwd_chg_63d,21,0.2698019801980198,0.010108671359368961,0.0352178294420919,404
COP,price_regime,21,0.26732673267326734,0.01160502966992107,0.0352178294420919,404
COP,vol_vel,21,0.21534653465346534,0.0014182718095132683,0.0352178294420919,404
COP,mom21_TLT,21,0.15841584158415842,0.0011595487884786253,0.0352178294420919,404
COP,beta_spy,21,0.15346534653465346,0.0016571070843402899,0.0352178294420919,404
COP,vol_regime_zscore,21,0.14603960396039603,0.0019164182875049012,0.0352178294420919,404
COP,macro_hy_spread_chg_5d,21,0.14356435643564355,0.0005437052960382003,0.0352178294420919,404
COP,mom21_VIXY,21,0.13613861386138615,0.0032084860957802383,0.0352178294420919,404
COP,mom21_UUP,21,0.12376237623762376,0.0006587850494193328,0.0352178294420919,404
COP,mom21_SPY,21,0.11633663366336634,0.0016906594174516847,0.0352178294420919,404
COP,event_earn_gravity,21,0.09900990099009901,0.00033518111611551617,0.0352178294420919,404
COP,macro_inflation_fwd_abs_chg_21d,21,0.09405940594059406,0.0005101675654755902,0.0352178294420919,404
COP,ret_TLT,21,0.09158415841584158,0.00012914990036800428,0.0352178294420919,404
COP,tech_RSI,21,0.09158415841584158,0.0003655173458847151,0.0352178294420919,404
COP,term_structure_slope,21,0.08168316831683169,0.00033138231973302594,0.0352178294420919,404
COP,event_div_gravity,21,0.07425742574257425,0.0003131572789717715,0.0352178294420919,404
COP,macro_hy_spread,21,0.07178217821782178,0.0009810075852099555,0.0352178294420919,404
COP,vol_chg_21d,21,0.05693069306930693,0.0001983859394636862,0.0352178294420919,404
