ticker,horizon,feature,mean_importance
FDX,126,iv_atm_z_score,0.004485232647295976
FDX,126,event_earn_gravity,0.00445645861736123
FDX,126,vol_chg_21d,0.003919339636667517
FDX,126,garch_cond_vol,0.0037157274843928846
FDX,126,macro_inflation_fwd_chg_21d,0.002449986782219065
FDX,126,macro_inflation_fwd_abs_chg_21d,0.0012640996689074918
FDX,126,macro_hy_spread_chg_5d,0.0011614728351368715
FDX,126,vol_vel,0.0004911492639956506
FDX,126,ret_UUP,0.0003652932253061679
FDX,126,res_vol_vel,9.853232104592679e-05
FDX,126,ret_VIXY,6.670346932910514e-05
FDX,126,ret_HYG,5.5416954861006195e-05
FDX,126,ret_TLT,4.2422756291272346e-05
FDX,126,ret_TARGET,4.187945619617638e-05
FDX,126,ret_USO,0.0
FDX,126,ret_SPY,0.0
FDX,126,macro_dollar_ret,0.0
