ticker,horizon,feature,mean_importance
SPG,126,tech_MACD_hist,0.0037222094343681085
SPG,126,vrp_wedge,0.0028298675141852805
SPG,126,vol_vel,0.0021191855878242407
SPG,126,macro_hy_spread_chg_5d,0.0018102805836845124
SPG,126,res_vol_vel,0.0016882975499978975
SPG,126,term_structure_slope,0.001102823622140772
SPG,126,ret_HYG,0.0006724185884211277
SPG,126,macro_inflation_fwd_abs_chg_21d,0.0004938603950697079
SPG,126,ret_TARGET,0.00043589891171442313
SPG,126,ret_VIXY,0.00033169228730625227
SPG,126,ret_TLT,0.00032167714354663826
SPG,126,ret_USO,6.644482307724262e-05
SPG,126,ret_UUP,2.69212902997408e-05
SPG,126,ret_SPY,0.0
SPG,126,event_earn_gravity,0.0
SPG,126,event_div_gravity,0.0
SPG,126,macro_dollar_ret,0.0
