ticker,feature,horizon,inclusion_freq,mean_abs_coef,mean_lambda,n_fits
JNJ,rv_21d,21,0.9678217821782178,0.05333759946552373,0.056494967534238064,404
JNJ,iv_atm_z_score,21,0.849009900990099,0.03134517768405155,0.056494967534238064,404
JNJ,macro_inflation_fwd_zscore,21,0.6856435643564357,0.01558602101257125,0.056494967534238064,404
JNJ,macro_inflation_fwd_abs_chg_21d,21,0.5594059405940595,0.01029245136539808,0.056494967534238064,404
JNJ,mom21_HYG,21,0.48514851485148514,0.005933391405234156,0.056494967534238064,404
JNJ,mom21_USO,21,0.4034653465346535,0.007572698077639169,0.056494967534238064,404
JNJ,macro_inflation_fwd_chg_63d,21,0.3811881188118812,0.007000711431417622,0.056494967534238064,404
JNJ,macro_hy_spread_chg_5d,21,0.3787128712871287,0.003494533354493827,0.056494967534238064,404
JNJ,macro_breakeven_5y,21,0.3465346534653465,0.008672898665610856,0.056494967534238064,404
JNJ,macro_yield_curve_slope,21,0.3217821782178218,0.0073034982841044364,0.056494967534238064,404
JNJ,put_call_skew_30d,21,0.3118811881188119,0.007207330428943997,0.056494967534238064,404
JNJ,ewma_vol,21,0.2896039603960396,0.007346442054000398,0.056494967534238064,404
JNJ,beta_spy,21,0.2599009900990099,0.005838694631031751,0.056494967534238064,404
JNJ,macro_hy_spread,21,0.23267326732673269,0.0038217599014707935,0.056494967534238064,404
JNJ,rv_126d,21,0.2079207920792079,0.008586103039066399,0.056494967534238064,404
JNJ,price_regime,21,0.18811881188118812,0.0009527130595942802,0.056494967534238064,404
JNJ,macro_inflation_fwd_5y5y,21,0.13861386138613863,0.0009637356762409508,0.056494967534238064,404
JNJ,tech_MACD_hist,21,0.12871287128712872,0.0004391694443368592,0.056494967534238064,404
JNJ,vrp_wedge,21,0.10396039603960396,0.002499939780884752,0.056494967534238064,404
JNJ,mom21_VIXY,21,0.08663366336633663,0.0014391232768226675,0.056494967534238064,404
JNJ,res_vol,21,0.06683168316831684,0.0009824714496066526,0.056494967534238064,404
JNJ,event_fed_gravity,21,0.054455445544554455,0.001935895102623659,0.056494967534238064,404
JNJ,ret_VIXY,21,0.04455445544554455,7.736716734765053e-05,0.056494967534238064,404
JNJ,mom21_TLT,21,0.03712871287128713,5.661146779760946e-05,0.056494967534238064,404
JNJ,ret_SPY,21,0.017326732673267328,4.9142599279689825e-06,0.056494967534238064,404
JNJ,term_structure_slope,21,0.017326732673267328,3.5865452868254e-05,0.056494967534238064,404
JNJ,vol_regime_zscore,21,0.0024752475247524753,1.2172107308634214e-05,0.056494967534238064,404
