ticker,horizon,feature,mean_importance
USB,126,iv_atm_z_score,0.011863140716276904
USB,126,macro_inflation_fwd_chg_63d,0.008844283449047424
USB,126,mom21_USO,0.008330415072355499
USB,126,vol_vel,0.0080607494715839
USB,126,vrp_wedge,0.006011695170061703
USB,126,tech_RSI,0.005070120413252648
USB,126,mom21_SPY,0.004955077885669914
USB,126,corr_sector_21d,0.003759694260921567
USB,126,term_structure_slope,0.003676770136077353
USB,126,put_call_skew_30d,0.0028913373999456143
USB,126,macro_hy_spread_chg_5d,0.0026990139381365573
USB,126,tech_MACD_hist,0.0023854684996161054
USB,126,garch_cond_vol,0.0017305075517915032
USB,126,macro_inflation_fwd_chg_21d,0.001520673744380474
USB,126,mom21_UUP,0.0012802144344103462
USB,126,res_vol_vel,0.00036649707645336363
USB,126,macro_dollar_ret,0.00015171352734274054
USB,126,ret_SPY,0.00011221298135500005
USB,126,ret_HYG,5.246854902423443e-05
USB,126,ret_TARGET,0.0
USB,126,ret_VIXY,0.0
USB,126,ret_USO,0.0
USB,126,ret_TLT,0.0
USB,126,ret_UUP,0.0
USB,126,event_earn_gravity,0.0
USB,126,event_div_gravity,0.0
USB,126,macro_inflation_fwd_abs_chg_21d,0.0
