ticker,feature,horizon,inclusion_freq,mean_abs_coef,mean_alpha,mean_l1_ratio,n_fits
HON,iv_atm_z_score,21,0.9940476190476191,0.06975423356075071,0.04252631369443703,0.719047619047619,168
HON,ewma_vol,21,0.9464285714285714,0.028643650508257883,0.04252631369443703,0.719047619047619,168
HON,price_regime,21,0.9166666666666666,0.057381242375217356,0.04252631369443703,0.719047619047619,168
HON,corr_sector_252d,21,0.8273809523809523,0.03464879941068249,0.04252631369443703,0.719047619047619,168
HON,rv_21d,21,0.7380952380952381,0.011737634492366119,0.04252631369443703,0.719047619047619,168
HON,res_vol,21,0.7083333333333334,0.015540284780437098,0.04252631369443703,0.719047619047619,168
HON,macro_inflation_fwd_abs_chg_21d,21,0.6785714285714286,0.0077785003030789324,0.04252631369443703,0.719047619047619,168
HON,rv_5d,21,0.6488095238095238,0.012642933089736604,0.04252631369443703,0.719047619047619,168
HON,garch_cond_vol,21,0.6369047619047619,0.007880643089278997,0.04252631369443703,0.719047619047619,168
HON,term_structure_slope,21,0.5535714285714286,0.005242496369556068,0.04252631369443703,0.719047619047619,168
HON,mom21_USO,21,0.5059523809523809,0.008972987722450036,0.04252631369443703,0.719047619047619,168
HON,macro_hy_spread,21,0.4880952380952381,0.032128492283868534,0.04252631369443703,0.719047619047619,168
HON,rv_10d,21,0.39285714285714285,0.003304475023735323,0.04252631369443703,0.719047619047619,168
HON,macro_yield_curve_slope,21,0.375,0.015308113323052956,0.04252631369443703,0.719047619047619,168
HON,vol_regime_zscore,21,0.36904761904761907,0.007865548678374145,0.04252631369443703,0.719047619047619,168
HON,macro_inflation_fwd_chg_21d,21,0.25595238095238093,0.001859329941611285,0.04252631369443703,0.719047619047619,168
HON,put_call_skew_30d,21,0.23809523809523808,0.0008345400284958015,0.04252631369443703,0.719047619047619,168
HON,tech_MACD_hist,21,0.23809523809523808,0.0018496712058482907,0.04252631369443703,0.719047619047619,168
HON,macro_inflation_fwd_5y5y,21,0.2261904761904762,0.003714783189745741,0.04252631369443703,0.719047619047619,168
HON,macro_breakeven_5y,21,0.20238095238095238,0.004190285990005231,0.04252631369443703,0.719047619047619,168
HON,mom21_TLT,21,0.20238095238095238,0.0013314852180785885,0.04252631369443703,0.719047619047619,168
HON,macro_inflation_fwd_chg_63d,21,0.19642857142857142,0.0025914475660894615,0.04252631369443703,0.719047619047619,168
HON,res_vol_vel,21,0.19642857142857142,0.0013086783991821682,0.04252631369443703,0.719047619047619,168
HON,rv_63d,21,0.18452380952380953,0.002892875233321517,0.04252631369443703,0.719047619047619,168
HON,ret_TLT,21,0.16666666666666666,0.0005547387527700937,0.04252631369443703,0.719047619047619,168
HON,rv_126d,21,0.15476190476190477,0.0028717264358820585,0.04252631369443703,0.719047619047619,168
HON,mom21_SPY,21,0.1488095238095238,0.0035490344787157116,0.04252631369443703,0.719047619047619,168
HON,mom21_HYG,21,0.14285714285714285,0.002638486100962657,0.04252631369443703,0.719047619047619,168
HON,beta_spy,21,0.13690476190476192,0.0020655420789416215,0.04252631369443703,0.719047619047619,168
HON,event_fed_gravity,21,0.13690476190476192,0.00429793110505336,0.04252631369443703,0.719047619047619,168
HON,vrp_wedge,21,0.125,0.0012739466978525804,0.04252631369443703,0.719047619047619,168
HON,event_earn_gravity,21,0.11904761904761904,0.00042520990702164634,0.04252631369443703,0.719047619047619,168
HON,macro_inflation_fwd_zscore,21,0.11904761904761904,0.0009970354411565963,0.04252631369443703,0.719047619047619,168
HON,mom21_UUP,21,0.10714285714285714,0.0010316922128390175,0.04252631369443703,0.719047619047619,168
HON,sector_wedge,21,0.10119047619047619,0.00166197266085027,0.04252631369443703,0.719047619047619,168
HON,mom21_VIXY,21,0.06547619047619048,0.0018513047613067204,0.04252631369443703,0.719047619047619,168
HON,vol_chg_21d,21,0.06547619047619048,0.00046515106944899134,0.04252631369443703,0.719047619047619,168
HON,ret_TARGET,21,0.05952380952380952,0.00010319570052983716,0.04252631369443703,0.719047619047619,168
HON,vol_vel,21,0.047619047619047616,0.0001174009125307388,0.04252631369443703,0.719047619047619,168
HON,event_div_gravity,21,0.03571428571428571,0.00016500377580201865,0.04252631369443703,0.719047619047619,168
HON,corr_sector_21d,21,0.02976190476190476,3.794082541204744e-05,0.04252631369443703,0.719047619047619,168
HON,macro_hy_spread_chg_5d,21,0.02976190476190476,7.110988609311567e-05,0.04252631369443703,0.719047619047619,168
HON,vol_of_vol,21,0.02976190476190476,0.0003447974484741059,0.04252631369443703,0.719047619047619,168
HON,ret_SPY,21,0.023809523809523808,6.586420267320175e-05,0.04252631369443703,0.719047619047619,168
HON,macro_dollar_ret,21,0.011904761904761904,9.01614993572619e-06,0.04252631369443703,0.719047619047619,168
HON,tech_RSI,21,0.005952380952380952,5.420685262426185e-06,0.04252631369443703,0.719047619047619,168
HON,ret_HYG,21,0.0,0.0,0.04252631369443703,0.719047619047619,168
HON,ret_USO,21,0.0,0.0,0.04252631369443703,0.719047619047619,168
HON,ret_UUP,21,0.0,0.0,0.04252631369443703,0.719047619047619,168
HON,ret_VIXY,21,0.0,0.0,0.04252631369443703,0.719047619047619,168
HON,price_regime,63,0.8095238095238095,0.048865568153209936,0.09186883966111017,0.6833333333333333,168
HON,corr_sector_252d,63,0.7619047619047619,0.040364950105973595,0.09186883966111017,0.6833333333333333,168
HON,iv_atm_z_score,63,0.7083333333333334,0.027472278004373695,0.09186883966111017,0.6833333333333333,168
HON,macro_inflation_fwd_abs_chg_21d,63,0.6666666666666666,0.01210120831174401,0.09186883966111017,0.6833333333333333,168
HON,ewma_vol,63,0.5595238095238095,0.005963432038546599,0.09186883966111017,0.6833333333333333,168
HON,mom21_USO,63,0.5595238095238095,0.011216591946423647,0.09186883966111017,0.6833333333333333,168
HON,macro_yield_curve_slope,63,0.44642857142857145,0.011662336332361554,0.09186883966111017,0.6833333333333333,168
HON,garch_cond_vol,63,0.4166666666666667,0.005576330352835203,0.09186883966111017,0.6833333333333333,168
HON,rv_5d,63,0.3630952380952381,0.004075355223886877,0.09186883966111017,0.6833333333333333,168
HON,mom21_VIXY,63,0.32142857142857145,0.0017689516940868288,0.09186883966111017,0.6833333333333333,168
HON,res_vol,63,0.27976190476190477,0.006500132911535741,0.09186883966111017,0.6833333333333333,168
HON,mom21_HYG,63,0.18452380952380953,0.0024142824199587048,0.09186883966111017,0.6833333333333333,168
HON,macro_inflation_fwd_chg_63d,63,0.17857142857142858,0.003970825250287804,0.09186883966111017,0.6833333333333333,168
HON,event_fed_gravity,63,0.16666666666666666,0.011117556578851929,0.09186883966111017,0.6833333333333333,168
HON,macro_hy_spread,63,0.1488095238095238,0.00415164525049398,0.09186883966111017,0.6833333333333333,168
HON,beta_spy,63,0.13095238095238096,0.0067275763759603235,0.09186883966111017,0.6833333333333333,168
HON,rv_10d,63,0.13095238095238096,0.0006516815543863306,0.09186883966111017,0.6833333333333333,168
HON,rv_126d,63,0.13095238095238096,0.0015607332759349402,0.09186883966111017,0.6833333333333333,168
HON,tech_RSI,63,0.11904761904761904,0.0009731572418950501,0.09186883966111017,0.6833333333333333,168
HON,rv_21d,63,0.10714285714285714,0.0007207390540096735,0.09186883966111017,0.6833333333333333,168
HON,mom21_TLT,63,0.10119047619047619,0.0004543334742264419,0.09186883966111017,0.6833333333333333,168
HON,vol_chg_21d,63,0.07142857142857142,0.0002977356396346516,0.09186883966111017,0.6833333333333333,168
HON,macro_inflation_fwd_zscore,63,0.05357142857142857,0.0011663445713277082,0.09186883966111017,0.6833333333333333,168
HON,vol_regime_zscore,63,0.05357142857142857,0.00019646667466733742,0.09186883966111017,0.6833333333333333,168
HON,macro_inflation_fwd_5y5y,63,0.03571428571428571,9.809837667523584e-05,0.09186883966111017,0.6833333333333333,168
HON,sector_wedge,63,0.03571428571428571,0.00021398308384091164,0.09186883966111017,0.6833333333333333,168
HON,corr_sector_21d,63,0.023809523809523808,0.00020926734685918763,0.09186883966111017,0.6833333333333333,168
HON,macro_hy_spread_chg_5d,63,0.023809523809523808,4.927778585627836e-05,0.09186883966111017,0.6833333333333333,168
HON,macro_breakeven_5y,63,0.017857142857142856,0.00012678169010098115,0.09186883966111017,0.6833333333333333,168
HON,event_div_gravity,63,0.005952380952380952,2.2970940883641396e-06,0.09186883966111017,0.6833333333333333,168
HON,event_earn_gravity,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,macro_dollar_ret,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,macro_inflation_fwd_chg_21d,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,mom21_SPY,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,mom21_UUP,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,put_call_skew_30d,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,res_vol_vel,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_HYG,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_SPY,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_TARGET,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_TLT,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_USO,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_UUP,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,ret_VIXY,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,rv_63d,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,tech_MACD_hist,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,term_structure_slope,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,vol_of_vol,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,vol_vel,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,vrp_wedge,63,0.0,0.0,0.09186883966111017,0.6833333333333333,168
HON,price_regime,126,0.6964285714285714,0.03681947772024481,0.09037053649837064,0.7309523809523809,168
HON,corr_sector_252d,126,0.6904761904761905,0.050125463829437035,0.09037053649837064,0.7309523809523809,168
HON,macro_yield_curve_slope,126,0.6607142857142857,0.04896202367495899,0.09037053649837064,0.7309523809523809,168
HON,macro_inflation_fwd_zscore,126,0.5,0.012396800664275755,0.09037053649837064,0.7309523809523809,168
HON,ewma_vol,126,0.39880952380952384,0.008469143967600215,0.09037053649837064,0.7309523809523809,168
HON,macro_inflation_fwd_abs_chg_21d,126,0.39880952380952384,0.00889905507641416,0.09037053649837064,0.7309523809523809,168
HON,macro_breakeven_5y,126,0.3869047619047619,0.01280122375610739,0.09037053649837064,0.7309523809523809,168
HON,mom21_USO,126,0.3869047619047619,0.004299670476414376,0.09037053649837064,0.7309523809523809,168
HON,mom21_TLT,126,0.375,0.00974897063265833,0.09037053649837064,0.7309523809523809,168
HON,mom21_HYG,126,0.36904761904761907,0.003865146470047672,0.09037053649837064,0.7309523809523809,168
HON,iv_atm_z_score,126,0.3630952380952381,0.0056972939118292805,0.09037053649837064,0.7309523809523809,168
HON,macro_hy_spread_chg_5d,126,0.3630952380952381,0.003122228771896895,0.09037053649837064,0.7309523809523809,168
HON,corr_sector_21d,126,0.3273809523809524,0.01094738146118258,0.09037053649837064,0.7309523809523809,168
HON,put_call_skew_30d,126,0.3273809523809524,0.01592319292310011,0.09037053649837064,0.7309523809523809,168
HON,garch_cond_vol,126,0.2916666666666667,0.004279372951785922,0.09037053649837064,0.7309523809523809,168
HON,event_fed_gravity,126,0.2857142857142857,0.022113967486876534,0.09037053649837064,0.7309523809523809,168
HON,mom21_VIXY,126,0.2857142857142857,0.0013243210005727832,0.09037053649837064,0.7309523809523809,168
HON,vol_chg_21d,126,0.2857142857142857,0.002507633288987521,0.09037053649837064,0.7309523809523809,168
