ticker,feature,horizon,inclusion_freq,mean_abs_coef,mean_lambda,n_fits
MS,macro_hy_spread,21,0.9671052631578947,0.0733883914027748,0.03633572481529258,456
MS,res_vol,21,0.9627192982456141,0.10857090764026253,0.03633572481529258,456
MS,iv_atm_z_score,21,0.9517543859649122,0.06305650364987311,0.03633572481529258,456
MS,ewma_vol,21,0.8333333333333334,0.03638410366907969,0.03633572481529258,456
MS,macro_inflation_fwd_abs_chg_21d,21,0.7478070175438597,0.010733288479327228,0.03633572481529258,456
MS,macro_inflation_fwd_chg_21d,21,0.5109649122807017,0.004706130798418466,0.03633572481529258,456
MS,price_regime,21,0.4298245614035088,0.00687897157103091,0.03633572481529258,456
MS,mom21_UUP,21,0.4057017543859649,0.006453535418891078,0.03633572481529258,456
MS,macro_inflation_fwd_5y5y,21,0.35526315789473684,0.007124005961997972,0.03633572481529258,456
MS,mom21_VIXY,21,0.2741228070175439,0.003910179755859922,0.03633572481529258,456
MS,macro_inflation_fwd_zscore,21,0.24342105263157895,0.0022606485071183023,0.03633572481529258,456
MS,tech_MACD_hist,21,0.2324561403508772,0.0021841577582096747,0.03633572481529258,456
MS,macro_inflation_fwd_chg_63d,21,0.21052631578947367,0.005206351695400061,0.03633572481529258,456
MS,rv_21d,21,0.20175438596491227,0.010958789550957507,0.03633572481529258,456
MS,mom21_USO,21,0.19736842105263158,0.001060579774679421,0.03633572481529258,456
MS,vol_regime_zscore,21,0.14692982456140352,0.0021271420746633613,0.03633572481529258,456
MS,macro_hy_spread_chg_5d,21,0.14473684210526316,0.0007164732794585538,0.03633572481529258,456
MS,put_call_skew_30d,21,0.13596491228070176,0.003366075608089572,0.03633572481529258,456
MS,term_structure_slope,21,0.1337719298245614,0.000683772112115444,0.03633572481529258,456
MS,mom21_SPY,21,0.12719298245614036,0.006887479916308137,0.03633572481529258,456
MS,event_fed_gravity,21,0.1162280701754386,0.009149911352692176,0.03633572481529258,456
MS,vol_of_vol,21,0.10526315789473684,0.0004446695735411226,0.03633572481529258,456
MS,mom21_HYG,21,0.09868421052631579,0.0015867822765969141,0.03633572481529258,456
MS,macro_breakeven_5y,21,0.08991228070175439,0.0019623265647879472,0.03633572481529258,456
MS,vrp_wedge,21,0.08333333333333333,0.0009245624297467855,0.03633572481529258,456
MS,vol_vel,21,0.07456140350877193,0.000610065233887528,0.03633572481529258,456
MS,macro_yield_curve_slope,21,0.07017543859649122,0.0073006221938691105,0.03633572481529258,456
MS,mom21_TLT,21,0.06798245614035088,0.0007413853198633038,0.03633572481529258,456
MS,tech_RSI,21,0.05701754385964912,0.0009908077415397103,0.03633572481529258,456
MS,beta_spy,21,0.05043859649122807,0.0041745838595182985,0.03633572481529258,456
MS,ret_SPY,21,0.04824561403508772,0.0003901215202688611,0.03633572481529258,456
MS,ret_UUP,21,0.046052631578947366,0.00033380238207759993,0.03633572481529258,456
MS,ret_USO,21,0.043859649122807015,9.85438517960897e-05,0.03633572481529258,456
MS,ret_VIXY,21,0.02850877192982456,0.00010647901097467859,0.03633572481529258,456
MS,res_vol_vel,21,0.017543859649122806,0.00026032831379097914,0.03633572481529258,456
MS,ret_HYG,21,0.015350877192982455,2.7780585941919284e-05,0.03633572481529258,456
MS,macro_dollar_ret,21,0.013157894736842105,5.8075322635732104e-05,0.03633572481529258,456
MS,ret_TLT,21,0.013157894736842105,0.0001052121077263609,0.03633572481529258,456
MS,rv_126d,21,0.013157894736842105,0.013620313149139092,0.03633572481529258,456
MS,vol_chg_21d,21,0.013157894736842105,0.0010626454293361349,0.03633572481529258,456
MS,ret_TARGET,21,0.010964912280701754,3.3184319819378364e-05,0.03633572481529258,456
MS,garch_cond_vol,21,0.006578947368421052,1.1257318346157125e-05,0.03633572481529258,456
MS,event_div_gravity,21,0.0,0.0,0.03633572481529258,456
MS,event_earn_gravity,21,0.0,0.0,0.03633572481529258,456
MS,ewma_vol,63,0.8925438596491229,0.044926833016434714,0.06732604478013114,456
MS,price_regime,63,0.7982456140350878,0.04002918026147537,0.06732604478013114,456
MS,macro_hy_spread,63,0.7960526315789473,0.04621795250881823,0.06732604478013114,456
MS,iv_atm_z_score,63,0.618421052631579,0.026984308558843602,0.06732604478013114,456
MS,res_vol,63,0.5833333333333334,0.029444559178754496,0.06732604478013114,456
MS,macro_inflation_fwd_abs_chg_21d,63,0.46710526315789475,0.009034867083405932,0.06732604478013114,456
MS,macro_inflation_fwd_5y5y,63,0.25,0.005607255556821003,0.06732604478013114,456
MS,macro_inflation_fwd_zscore,63,0.24561403508771928,0.004370238229825372,0.06732604478013114,456
MS,mom21_USO,63,0.24561403508771928,0.004214661870855677,0.06732604478013114,456
MS,vol_chg_21d,63,0.24342105263157895,0.004025832610877844,0.06732604478013114,456
MS,mom21_UUP,63,0.19298245614035087,0.002981133423717539,0.06732604478013114,456
MS,res_vol_vel,63,0.17763157894736842,0.001005511241080011,0.06732604478013114,456
MS,macro_breakeven_5y,63,0.17543859649122806,0.003315230045999374,0.06732604478013114,456
MS,macro_hy_spread_chg_5d,63,0.16666666666666666,0.0005441156470214,0.06732604478013114,456
MS,macro_yield_curve_slope,63,0.14912280701754385,0.005494104326870714,0.06732604478013114,456
MS,macro_inflation_fwd_chg_21d,63,0.13815789473684212,0.0015119049448378255,0.06732604478013114,456
MS,ret_HYG,63,0.13815789473684212,0.00033725595318109705,0.06732604478013114,456
MS,beta_spy,63,0.12938596491228072,0.0036011506143820895,0.06732604478013114,456
MS,mom21_HYG,63,0.12719298245614036,0.0011023932896328471,0.06732604478013114,456
MS,vol_of_vol,63,0.12719298245614036,0.0008440800183032916,0.06732604478013114,456
MS,vol_regime_zscore,63,0.12719298245614036,0.002168081204851458,0.06732604478013114,456
MS,macro_inflation_fwd_chg_63d,63,0.09868421052631579,0.0012723848962690463,0.06732604478013114,456
MS,put_call_skew_30d,63,0.09429824561403509,0.0008401569886816444,0.06732604478013114,456
MS,mom21_TLT,63,0.08991228070175439,0.0010201905329396243,0.06732604478013114,456
MS,event_fed_gravity,63,0.08333333333333333,0.009890849809713224,0.06732604478013114,456
