ticker,horizon,bucket,n,rmse,qlike,mean_y_true,mean_y_pred,mean_bias
CRM,126,bottom_10,252,0.05132496652562135,0.026920145227845388,0.16980623080368398,0.20852206301971055,0.038715832216026556
CRM,126,middle_80,2012,0.0335943512768554,0.008692921561231514,0.258536612039083,0.2611542815759076,0.0026176695368245614
CRM,126,top_10,252,0.10948197427391501,0.06259973034013465,0.3982634236123638,0.297835910910376,-0.10042751270198785
CSCO,21,bottom_10,252,0.03560114036370357,0.031113853937760654,0.11586265774901379,0.14788256826286592,0.03201991051385212
CSCO,21,middle_80,2012,0.02848230269706894,0.012121639550669973,0.17343580407628054,0.17653596312623068,0.003100159049950142
CSCO,21,top_10,252,0.17342522593588547,0.19887856512092963,0.3314964574851497,0.21428342052893976,-0.11721303695621
CSCO,63,bottom_10,252,0.037217120751207,0.026773490173667917,0.12606723554237725,0.1554896967021767,0.029422461159799414
CSCO,63,middle_80,2012,0.025663564634201705,0.010378887766971054,0.1790911914741737,0.17921392726150628,0.00012273578733256124
CSCO,63,top_10,252,0.15324748897833995,0.17634630751960145,0.31917433688990626,0.1971170590092764,-0.12205727788062988
CSCO,126,bottom_10,252,0.03284958925427101,0.020552624843414823,0.1310758153384941,0.1561371494541357,0.0250613341156416
CSCO,126,middle_80,2012,0.02232411441974717,0.007284085102064472,0.18330965990391823,0.18398371166821204,0.0006740517642937835
CSCO,126,top_10,252,0.10869724864554936,0.09241217516168437,0.30742748648641366,0.21501903239799464,-0.09240845408841902
CVS,21,bottom_10,252,0.024898674089568782,0.016075880057206827,0.12331052425264007,0.14351900903094097,0.0202084847783009
CVS,21,middle_80,2012,0.03316325079634139,0.013459090745434185,0.2033484850157297,0.19745459298987905,-0.005893892025850619
CVS,21,top_10,252,0.20276337809963593,0.25713875866945174,0.37925078664601686,0.2337674913836525,-0.1454832952623644
CVS,63,bottom_10,252,0.01419889835512292,0.004712609357377416,0.13727242259874056,0.14961520255820954,0.012342779959468973
CVS,63,middle_80,2012,0.028999977916097534,0.009783003362041388,0.21057620431785196,0.20091888158022653,-0.009657322737625408
CVS,63,top_10,252,0.18715723450720437,0.2922555818013336,0.3660526066493592,0.20057671142056038,-0.1654758952287988
CVS,126,bottom_10,252,0.013621299297160638,0.0038039894261227072,0.1453872017477261,0.15136898426246045,0.005981782514734386
CVS,126,middle_80,2012,0.028992056285356813,0.009384389244806005,0.21869044116822295,0.20647121411611918,-0.012219227052103793
CVS,126,top_10,252,0.09997474139562215,0.07864210043692775,0.34071358567861976,0.2478980685549042,-0.09281551712371557
CVX,21,bottom_10,459,0.0228675797498915,0.012782571846436016,0.12272737950904579,0.13979896396982633,0.01707158446078054
CVX,21,middle_80,2087,0.031906717065634825,0.013719014452273842,0.19039165976989905,0.1850756166968365,-0.00531604307306255
CVX,21,top_10,283,0.19168254444202618,0.18875755260198537,0.39799308648989734,0.27887391379257337,-0.11911917269732399
CVX,63,bottom_10,305,0.024832238377250335,0.012762287095688168,0.12668820965827077,0.14314551449123208,0.016457304832961286
CVX,63,middle_80,2241,0.03452321995601388,0.016851481820909564,0.19091605273896076,0.18107142971583942,-0.009844623023121368
CVX,63,top_10,283,0.2126134280200141,0.2840611024503318,0.3922992233492917,0.24256722351946944,-0.1497319998298223
CVX,126,bottom_10,283,0.02013647836979127,0.009414707792689757,0.12757672221435656,0.14471894078315983,0.017142218568803255
CVX,126,middle_80,2263,0.031663345025176044,0.013821047638467665,0.1955277452391167,0.18561604567457965,-0.00991169956453705
CVX,126,top_10,283,0.18492969753799146,0.24322759836744504,0.3802493627906145,0.22637907236070745,-0.15387029042990708
D,21,bottom_10,252,0.023832075256965176,0.01922315067343291,0.10810221491569023,0.1263234564116617,0.018221241495971485
D,21,middle_80,2012,0.02668396908544188,0.012561835558309226,0.17399324832841062,0.16710063615983917,-0.006892612168571483
D,21,top_10,252,0.18781129885348155,0.21891252219959606,0.329923277360134,0.21088237666788154,-0.11904090069225236
D,63,bottom_10,252,0.023810687860917723,0.017463778328951834,0.11243417207880299,0.1323991719422862,0.019964999863483233
D,63,middle_80,2012,0.024052262811560518,0.010276567746153107,0.17891267902529467,0.16681794299974964,-0.012094736025545061
D,63,top_10,252,0.18498357889093542,0.3141315881177032,0.3271757377946899,0.19768518223501866,-0.12949055555967126
D,126,bottom_10,252,0.018916067441240678,0.01071252457962137,0.11926099103071276,0.1359038451046055,0.016642854073892724
D,126,middle_80,2012,0.020742947209365394,0.006970071811369856,0.18252456568096048,0.17053451680232923,-0.01199004887863123
D,126,top_10,252,0.1477804078508986,0.20881080277406452,0.32134750798635925,0.19891562048721576,-0.12243188749914348
DE,21,bottom_10,252,0.019968944225728362,0.011210138571794034,0.1260638695478468,0.14078752857676055,0.014723659028913766
DE,21,middle_80,2012,0.03529289764967199,0.014844122516228665,0.21357835034204561,0.20791213066092315,-0.005666219681122481
DE,21,top_10,252,0.16547204005856508,0.12167515980836237,0.39523336724036257,0.2942043869767131,-0.10102898026364943
DE,63,bottom_10,252,0.014496125765856955,0.004625204133012462,0.13913243635545158,0.1510150932406434,0.011882656885191812
DE,63,middle_80,2012,0.03485410744685013,0.014735677867781037,0.21805279088299123,0.20807032950314236,-0.00998246137984884
DE,63,top_10,252,0.17640990418919644,0.17995360303465308,0.39117720937243017,0.25371042457580234,-0.13746678479662777
DE,126,bottom_10,252,0.013110937726461875,0.00362635833368457,0.14328436141377965,0.15414400443846715,0.010859643024687494
DE,126,middle_80,2012,0.02882542564800925,0.009415703236331223,0.22296857957947944,0.2106499505141048,-0.012318629065374632
DE,126,top_10,252,0.14614986517069056,0.14196246395626266,0.3795162642721539,0.25101755067599085,-0.12849871359616308
DIS,21,bottom_10,252,0.03561540196361362,0.03659651558452044,0.1053097615745317,0.13644286544731749,0.031133103872785756
DIS,21,middle_80,2012,0.03502439928129349,0.01901786240966221,0.18873590763273296,0.1828814842306724,-0.0058544234020605655
DIS,21,top_10,252,0.18166226657461573,0.17817258635075733,0.3699894964580266,0.25509204020628534,-0.11489745625174125
DIS,63,bottom_10,252,0.028520316833682557,0.02221345688039955,0.1160450758169658,0.14024477202998373,0.024199696213017933
DIS,63,middle_80,2012,0.03295645459630292,0.014848266861993687,0.1944161499761766,0.1840817655038163,-0.010334384472360339
DIS,63,top_10,252,0.1806501152150221,0.22436683292255696,0.3599188428233221,0.23095525906469,-0.12896358375863207
DIS,126,bottom_10,252,0.03527632514494029,0.028249031036124143,0.11957039831030213,0.14856661601217314,0.028996217701870993
DIS,126,middle_80,2012,0.02563998476892109,0.007853029399603351,0.19822025523577613,0.18775309345438676,-0.010467161781389402
DIS,126,top_10,252,0.15947741561167283,0.20516272028202287,0.3527382772372401,0.2203546518594508,-0.13238362537778925
DOW,21,bottom_10,449,0.021632998166565633,0.008120052118916971,0.13479422865757937,0.1433773795866398,0.008583150929060437
DOW,21,middle_80,1815,0.03665192458523662,0.014221174755083632,0.21877541757486046,0.21802893667718554,-0.0007464808976749642
DOW,21,top_10,252,0.27146066945302294,0.17699239492828886,0.4595567697967638,0.3155328370865183,-0.14402393271024555
DOW,63,bottom_10,386,0.006523829422860417,0.001036737191231001,0.13585035832125603,0.1395948450390981,0.0037444867178420787
DOW,63,middle_80,1878,0.03754479100133846,0.01413658197394801,0.22180513712401315,0.2196922219546028,-0.0021129151694103407
DOW,63,top_10,252,0.25866724594065355,0.22097753440261778,0.4682536102831436,0.2865888129043003,-0.18166479737884328
DOW,126,bottom_10,323,0.010514509170672856,0.002602624650538514,0.13604847309652995,0.14479295493936742,0.00874448184283747
DOW,126,middle_80,1941,0.03676593208355317,0.012374584472846508,0.2221351920326887,0.2238601808472985,0.0017249888146097978
DOW,126,top_10,252,0.2052725913525477,0.14828705488461508,0.4760152574579289,0.32801684548737364,-0.14799841197055522
DUK,21,bottom_10,252,0.033120442329435215,0.036646554519568095,0.0989101267267238,0.12735700182050932,0.028446875093785535
DUK,21,middle_80,2012,0.025471806484068573,0.012430355854872949,0.16348831833272276,0.15701168776903,-0.006476630563692755
DUK,21,top_10,252,0.16092857039734063,0.20704104386740677,0.2999095907519147,0.19259623496897132,-0.10731335578294336
DUK,63,bottom_10,252,0.028337987674940352,0.026720265650187553,0.10383420402458564,0.12551020378770444,0.021675999763118806
DUK,63,middle_80,2012,0.02322270920929291,0.01026655441735819,0.16869173621649577,0.15886341158131836,-0.009828324635177438
DUK,63,top_10,252,0.15158708246243288,0.21147804343547344,0.28995777643094534,0.18632691381455666,-0.10363086261638872
DUK,126,bottom_10,252,0.02567181378996848,0.021323668161589964,0.10824340160364336,0.13060734521368583,0.022363943610042493
DUK,126,middle_80,2012,0.02130516801275404,0.008879261647508303,0.17118413885011205,0.15937819656326757,-0.011805942286844501
DUK,126,top_10,252,0.12176078608847855,0.15504791015957609,0.2899424994786643,0.1929982901966521,-0.09694420928201218
EOG,21,bottom_10,252,0.035947893861080285,0.0163284113413699,0.1768499810490604,0.206661404537419,0.029811423488358545
EOG,21,middle_80,2012,0.04853029356407478,0.014032131234458284,0.2907748210443159,0.2796704657659511,-0.01110435527836474
EOG,21,top_10,252,0.26431339818017935,0.1384086427744996,0.5742855546502061,0.407347763092348,-0.16693779155785812
EOG,63,bottom_10,252,0.032972262305474516,0.011730290159518092,0.19138532744329204,0.22038862290550026,0.029003295462208253
EOG,63,middle_80,2012,0.04794738650088917,0.0140363261055546,0.2960068860270331,0.27816101313675806,-0.01784587289027505
EOG,63,top_10,252,0.2821193367412412,0.2130763890086995,0.5673158777256577,0.35852802344643797,-0.20878785427921995
EOG,126,bottom_10,252,0.03268446853041611,0.010882075960085849,0.19665466873785956,0.2266419868300882,0.02998731809222866
EOG,126,middle_80,2012,0.043162738784887175,0.010208520470244533,0.2991374941547509,0.2841664127422512,-0.014971081412499728
EOG,126,top_10,252,0.23410376886586015,0.15558936226789216,0.5625705495308038,0.3843560839676902,-0.17821446556311357
EQIX,21,bottom_10,252,0.044816183919910095,0.029138448866767364,0.1520872337840847,0.19291005737499106,0.04082282359090635
EQIX,21,middle_80,2012,0.033366257803333306,0.013309535242551504,0.21940669804609358,0.21957013400267514,0.000163435956581509
EQIX,21,top_10,252,0.16373800072295222,0.12685888892909433,0.3761577183525695,0.26868445926002776,-0.1074732590925418
EQIX,63,bottom_10,252,0.030690155618589777,0.012436624120568403,0.1665229108455348,0.19130289417067248,0.024779983325137683
EQIX,63,middle_80,2012,0.02793152857723813,0.00792442234715367,0.22450865663135391,0.22378367153676637,-0.0007249850945875205
EQIX,63,top_10,252,0.15314724682340808,0.1274309433944965,0.36164539840141735,0.25995142037491914,-0.10169397802649827
EQIX,126,bottom_10,252,0.03536840085463003,0.013392678953860008,0.17411293193574756,0.19960674377858356,0.025493811842836018
EQIX,126,middle_80,2012,0.0199256616628889,0.004129739038529964,0.22743086286646577,0.22574024552898672,-0.0016906173374790752
EQIX,126,top_10,252,0.12017755620793681,0.08806493269971899,0.35203180202440815,0.2509303156155568,-0.10110148640885135
F,21,bottom_10,252,0.037717005007024816,0.024538911831059735,0.14148326639616815,0.17426209466583306,0.03277882826966491
F,21,middle_80,2012,0.04360529730411085,0.014804839472401146,0.24944319171586576,0.24412150421648446,-0.005321687499381286
F,21,top_10,252,0.2530409982379486,0.22203688120682033,0.5274463190710615,0.34713028474335966,-0.18031603432770196
F,63,bottom_10,252,0.03446925219550505,0.01844011487920268,0.15165039232507507,0.18011350864665723,0.028463116321582136
F,63,middle_80,2012,0.04858165533047848,0.017849460798520417,0.26077312787992346,0.24481510400138565,-0.015958023878537803
F,63,top_10,252,0.25356901842056984,0.29312954418841963,0.4975985961671786,0.28810558302065675,-0.20949301314652186
F,126,bottom_10,252,0.032604003907773585,0.015526070467758757,0.16072057344688817,0.1888639013947972,0.028143327947909056
F,126,middle_80,2012,0.04245009227496856,0.013475317408323327,0.26801069149749013,0.25128504547381636,-0.016725646023673695
F,126,top_10,252,0.20923508941503352,0.20569698709321418,0.4781675903278183,0.2902976795806276,-0.1878699107471907
FCX,21,bottom_10,252,0.04925632029636039,0.01642303952822104,0.22710923425460203,0.2624822178260969,0.03537298357149483
FCX,21,middle_80,2012,0.06483672108583725,0.013653261921372702,0.3740591124963478,0.3653821988463608,-0.008676913649987
FCX,21,top_10,252,0.3455123305410731,0.12487286821040185,0.7934632146923906,0.6817662049066854,-0.1116970097857053
FCX,63,bottom_10,252,0.04249777430936251,0.011316852291986531,0.24391351709314962,0.2730521596248587,0.029138642531709048
FCX,63,middle_80,2012,0.06233312371839777,0.01080237141860092,0.38097699017381237,0.37749206162729093,-0.003484928546521463
FCX,63,top_10,252,0.3288739758211845,0.18792936159936313,0.7900009593460606,0.5513501908086464,-0.23865076853741424
FCX,126,bottom_10,252,0.03298635378991022,0.007320805670344184,0.2564654755858128,0.278939565168361,0.022474089582548276
FCX,126,middle_80,2012,0.07220964233854023,0.015753220605115605,0.3903403659042172,0.3811998462504098,-0.00914051965380749
FCX,126,top_10,252,0.20266439652411455,0.07030623589318911,0.7518210934048553,0.6009826203922352,-0.1508384730126201
FDX,21,bottom_10,283,0.031879906860886924,0.02191836053169597,0.1254959267733307,0.15091545390775712,0.025419527134426405
FDX,21,middle_80,2263,0.03488417335142837,0.014853663495765732,0.19989727943166993,0.19774617894036076,-0.0021511004913091812
FDX,21,top_10,283,0.17006145393403455,0.12882786007160105,0.3954193003016451,0.2876645369418461,-0.107754763359799
FDX,63,bottom_10,351,0.024781896876967486,0.011829024257444939,0.13724811044443616,0.15645370139035616,0.019205590945920017
FDX,63,middle_80,2195,0.03490819200288901,0.014433128926981223,0.2073607682112809,0.20081226508858285,-0.006548503122698058
FDX,63,top_10,283,0.15986153365421807,0.12407985195020854,0.3781043056882686,0.25909170610426896,-0.11901259958399966
FDX,126,bottom_10,283,0.024958768624734676,0.010977529583791048,0.14069808667515746,0.15920750717076376,0.018509420495606266
FDX,126,middle_80,2263,0.029922346707155312,0.010869207719661716,0.2078813090198864,0.2029830502628699,-0.004898258757016535
FDX,126,top_10,283,0.12803132186432453,0.08861419589032771,0.37536425330942774,0.27305793074855156,-0.10230632256087628
GE,21,bottom_10,283,0.030981406277540025,0.0273093255448986,0.11094475973087142,0.13251333006326768,0.021568570332396234
GE,21,middle_80,2263,0.05205899361699717,0.02338811442097084,0.242036585818341,0.23131251850526793,-0.010724067313073042
GE,21,top_10,283,0.24931741122171733,0.2438335850482937,0.548281579586931,0.3942173530790435,-0.1540642265078876
GE,63,bottom_10,283,0.02894418647983753,0.019654590349038353,0.1218454744769998,0.1416327162677696,0.019787241790769808
GE,63,middle_80,2263,0.07838001187266423,0.03184955866915228,0.25344485813209067,0.24649526574917727,-0.006949592382913405
GE,63,top_10,283,0.21967957466039256,0.16830791784591284,0.5189853052141296,0.3649437389832167,-0.15404156623091284
GE,126,bottom_10,283,0.02924857622718352,0.018083668235846867,0.12642243229871394,0.14817719942065088,0.021754767121936955
GE,126,middle_80,2263,0.07368469058225303,0.017877265137160914,0.26215356216492375,0.26427377590078077,0.00212021373585712
GE,126,top_10,283,0.14727010975923982,0.06992247446786545,0.5030626605115357,0.37636086639064725,-0.12670179412088842
GILD,21,bottom_10,252,0.04639908413450527,0.03311652288891939,0.14655120337926822,0.1886077068433224,0.04205650346405417
GILD,21,middle_80,2012,0.0342332147660596,0.012213982921334202,0.20682632632873396,0.2143340401790773,0.00750771385034336
GILD,21,top_10,252,0.1691409625025597,0.12703890074213603,0.4166125827508535,0.2923944093718529,-0.12421817337900058
GILD,63,bottom_10,252,0.05304730774347618,0.035044955291540905,0.15716852874288403,0.20233679398955393,0.04516826524666993
GILD,63,middle_80,2012,0.028193421073127917,0.007925175817571482,0.21190181721944737,0.21801600575806285,0.006114188538615476
GILD,63,top_10,252,0.14725815610287668,0.11055080052753759,0.4013243870749314,0.2897013728156593,-0.11162301425927212
GILD,126,bottom_10,252,0.04873416105275015,0.02791610962477251,0.1641901293721962,0.20534891788854237,0.04115878851634618
GILD,126,middle_80,2012,0.026212078518512878,0.006890016976057678,0.21606894318550443,0.22444179624217073,0.008372853056666298
GILD,126,top_10,252,0.11263053197987992,0.0723150080871243,0.37417161447709824,0.2784997140527158,-0.09567190042438248
GM,21,bottom_10,252,0.052677183682859334,0.04033489387891993,0.14640995850413926,0.1903413830524814,0.04393142454834216
GM,21,middle_80,2012,0.0437105657845009,0.014297573686974596,0.25113497593256395,0.24387126328157832,-0.007263712650985609
GM,21,top_10,252,0.26324097213768766,0.19419547766170622,0.5025770836033122,0.3380138792588263,-0.16456320434448596
GM,63,bottom_10,252,0.03476220692756487,0.017003600983689523,0.16635033118932402,0.193671743666005,0.027321412476681007
GM,63,middle_80,2012,0.04195662511051454,0.013226963816447803,0.25784487080957474,0.2440105011056459,-0.013834369703928833
GM,63,top_10,252,0.26523412967529664,0.27492861376690253,0.49205093553031026,0.29854244350927817,-0.193508492021032
GM,126,bottom_10,252,0.026294080347145785,0.011120103977230235,0.1811548391624997,0.20140043193888416,0.020245592776384425
GM,126,middle_80,2012,0.030941661882100898,0.0067776427294583014,0.26216800488486064,0.2544150404425912,-0.007752964442269364
GM,126,top_10,252,0.21927267964537453,0.20481086831915665,0.4895149502069279,0.3057250468485668,-0.18378990335836118
GOOGL,21,bottom_10,202,0.03011149395807245,0.018050464442985345,0.13054780534895327,0.1531288126340418,0.02258100728508853
GOOGL,21,middle_80,1609,0.03953307269268506,0.017211225829167374,0.22168507089366868,0.20959542890576813,-0.012089641987900536
GOOGL,21,top_10,202,0.1483429202671285,0.1422036681070215,0.36966797912776206,0.25182384978592975,-0.11784412934183233
GOOGL,63,bottom_10,202,0.0308950163259197,0.017245866068436397,0.1453917352590984,0.17096331435339118,0.02557157909429279
GOOGL,63,middle_80,1609,0.043865686482291194,0.02825590764028332,0.2288805861072665,0.20807693871934668,-0.02080364738791978
GOOGL,63,top_10,202,0.13871014155392575,0.16802095003163509,0.34513682451684263,0.22230581464604193,-0.1228310098708007
GOOGL,126,bottom_10,202,0.02532672973936803,0.01002472172043395,0.1594226749431613,0.18195518097942423,0.02253250603626293
GOOGL,126,middle_80,1609,0.03537685906612684,0.013569647105273102,0.23659332978176917,0.21664202323175805,-0.019951306550011125
GOOGL,126,top_10,202,0.09890871635221217,0.08929834055197412,0.3106485188201159,0.21768338219608616,-0.09296513662402975
GS,21,bottom_10,252,0.034957956348638276,0.02420081729210461,0.13251677520471586,0.1630618627016604,0.03054508749694457
GS,21,middle_80,2012,0.032195813034352476,0.01200999583977756,0.20317828063910245,0.20143177448572666,-0.0017465061533757805
GS,21,top_10,252,0.1891573477361795,0.18222191132251994,0.37026912064339706,0.25084581329720884,-0.11942330734618824
GS,63,bottom_10,252,0.021621912105689214,0.008372334244713075,0.14774350867642563,0.1647598021745392,0.01701629349811355
GS,63,middle_80,2012,0.028960165728609363,0.010009786953712517,0.2090196697959606,0.20341156068219518,-0.0056081091137654025
GS,63,top_10,252,0.17957598920532133,0.1908571475329276,0.3583902792786903,0.22927291699675004,-0.12911736228194026
GS,126,bottom_10,252,0.009693084931767768,0.0017314897084932037,0.16018998815909827,0.15915320817117115,-0.0010367799879271219
GS,126,middle_80,2012,0.023419896280185794,0.0065439103083427255,0.21253910481906443,0.205607129760257,-0.00693197505880744
GS,126,top_10,252,0.12537661730769264,0.09426888927427057,0.3546180989330938,0.2547927242762827,-0.09982537465681113
HD,21,bottom_10,252,0.02442771386378733,0.017989515816836516,0.11216521263419232,0.13235671571937146,0.020191503085179148
HD,21,middle_80,2012,0.03161788120266244,0.016326615873907303,0.17398021228926275,0.16756436311478928,-0.0064158491744734664
HD,21,top_10,252,0.22440604696315186,0.29669027863630576,0.3777106889606478,0.2223046363192225,-0.15540605264142526
HD,63,bottom_10,252,0.025687783205965285,0.016568787253506714,0.1199150544927265,0.13872047804657406,0.01880542355384754
HD,63,middle_80,2012,0.03595786575992631,0.01990056675647137,0.18187708801913324,0.17353853888824755,-0.008338549130885688
HD,63,top_10,252,0.19752532966163436,0.2809062005044537,0.3718279124440527,0.2076550215705372,-0.16417289087351547
HD,126,bottom_10,252,0.02991645814156796,0.0206349662433045,0.1252104472102117,0.15197146797301786,0.02676102076280616
HD,126,middle_80,2012,0.030297717133200123,0.012435409192964708,0.19031665016920746,0.18026444339417164,-0.010052206775035849
HD,126,top_10,252,0.15992785644560498,0.21631883561666432,0.34627865990029755,0.20249400219637415,-0.14378465770392349
HON,21,bottom_10,252,0.029833267977188348,0.0289776637332446,0.09765142951440287,0.12032639587623785,0.022674966361834976
HON,21,middle_80,2012,0.02850931932205554,0.0148362579354842,0.15884093141863098,0.15845559347735397,-0.00038533794127703307
HON,21,top_10,252,0.20042288926304733,0.2501020525159161,0.3426901777245348,0.2206248942785159,-0.12206528344601886
HON,63,bottom_10,252,0.01797574889271388,0.0098514246144437,0.10564874312592754,0.11699259348214776,0.011343850356220202
HON,63,middle_80,2012,0.02873502126513959,0.01644234963925898,0.16523145184641116,0.16023492775653256,-0.004996524089878595
HON,63,top_10,252,0.18957721268731886,0.24637474506098989,0.33415076135155536,0.1977386516182018,-0.1364121097333535
HON,126,bottom_10,252,0.021985816721180235,0.014513229411037231,0.10965272496929296,0.12837482691307325,0.018722101943780278
HON,126,middle_80,2012,0.021534027850758232,0.009105197127945878,0.1692030837795769,0.1622551712449918,-0.006947912534585103
HON,126,top_10,252,0.1503934589359858,0.17418629114353185,0.3366461804541161,0.21589348309080264,-0.12075269736331344
IBM,21,bottom_10,252,0.02309619798440355,0.018823267613136734,0.10145212556400245,0.12220461594464928,0.020752490380646856
IBM,21,middle_80,2012,0.028425536047263254,0.015244858014022257,0.1603150005481251,0.15472833368939556,-0.0055866668587294865
IBM,21,top_10,252,0.14519815329505747,0.16326998465035716,0.2930958994287562,0.19300531306695673,-0.10009058636179943
IBM,63,bottom_10,252,0.016100667935123145,0.008684552263214308,0.1091705223096709,0.12240151502177017,0.013230992712099267
IBM,63,middle_80,2012,0.02640146788288936,0.013765494449837953,0.16503900308033018,0.15607206845308425,-0.008966934627245947
IBM,63,top_10,252,0.14683678150488808,0.2103595748543156,0.28646066557573,0.1714199899149005,-0.11504067566082946
IBM,126,bottom_10,252,0.015110584206436097,0.007294143410570635,0.11361236417841003,0.12707975846986186,0.013467394291451863
IBM,126,middle_80,2012,0.019701626286535857,0.007620875398051285,0.16881781158587245,0.15878291306532796,-0.010034898520544488
IBM,126,top_10,252,0.10485693163440825,0.1050280608209861,0.2825326061251931,0.19947772979031234,-0.08305487633488076
INTC,21,bottom_10,252,0.03495571394394152,0.022920992706523403,0.13624689447291882,0.1653146548429005,0.029067760369981665
INTC,21,middle_80,2012,0.04131447785805877,0.01682283549199373,0.23018701523459018,0.2253325228017998,-0.004854492432790366
INTC,21,top_10,252,0.1763660874144056,0.1389523671919642,0.39606963816708934,0.2838978040826157,-0.11217183408447369
INTC,63,bottom_10,252,0.026198690350539962,0.012473048941934076,0.14367595376237657,0.1671461472170188,0.023470193454642237
INTC,63,middle_80,2012,0.037014658752822456,0.013053650606216601,0.23787056086130842,0.22727860266098246,-0.010591958200325971
INTC,63,top_10,252,0.16824122482770773,0.16195755758138425,0.3899709474323384,0.27128586155010054,-0.11868508588223789
INTC,126,bottom_10,252,0.026600624563787076,0.01259992438277346,0.14758678297613342,0.1725192362037101,0.024932453227576704
INTC,126,middle_80,2012,0.032612926167748205,0.00993329114084204,0.2444619648573877,0.22724911044621568,-0.017212854411172047
INTC,126,top_10,252,0.1324321031327372,0.10676121697637658,0.3897477574321661,0.27725087741875254,-0.11249688001341357
JNJ,21,bottom_10,252,0.02415394551540283,0.023070000410933954,0.09215841580776114,0.11139020102329783,0.019231785215536687
JNJ,21,middle_80,2012,0.022332171461522898,0.01182333399921116,0.1432033732784897,0.14111943490512366,-0.002083938373366036
JNJ,21,top_10,252,0.16141626709326803,0.3047282001860027,0.28391167999538874,0.16335854686775272,-0.12055313312763605
JNJ,63,bottom_10,252,0.012265029743099471,0.006511493311345017,0.09868443748599322,0.10930796363969324,0.010623526153700031
JNJ,63,middle_80,2012,0.019785192013749602,0.009184361782067831,0.14829152026720005,0.1429001500090651,-0.005391370258134957
JNJ,63,top_10,252,0.1395423733685322,0.27189568982413304,0.2800240565585368,0.1506192072833693,-0.12940484927516752
JNJ,126,bottom_10,252,0.021340036478701915,0.015781160020446598,0.10358625055065267,0.12101870506051415,0.017432454509861472
JNJ,126,middle_80,2012,0.022058226053074042,0.010777400993836112,0.1542781811016866,0.14842391870774257,-0.0058542623939440135
JNJ,126,top_10,252,0.08300868132934884,0.08856607722381754,0.2537424435702438,0.180002220525463,-0.07374022304478078
JPM,21,bottom_10,283,0.04174977423070642,0.04075358786661287,0.11635858521363633,0.15328558278352616,0.03692699756988983
JPM,21,middle_80,2263,0.03543203479790876,0.016406880796216813,0.18341037366151397,0.18340330768550336,-7.065976010609879e-06
JPM,21,top_10,283,0.20951274531559547,0.2543927886381625,0.3835234847722799,0.23743067729815379,-0.1460928074741261
JPM,63,bottom_10,283,0.030854341383549682,0.020393146404039757,0.13072183568145707,0.1596771133165838,0.028955277635126748
JPM,63,middle_80,2263,0.032563476037868785,0.013750548423703397,0.19043824544702193,0.1886610714057226,-0.0017771740412993165
JPM,63,top_10,283,0.1868091918039888,0.22762753638140293,0.37418713774826023,0.22784760524759093,-0.14633953250066933
JPM,126,bottom_10,283,0.03170398072847932,0.018600806659169827,0.1411706553901912,0.17092296035212692,0.029752304961935747
JPM,126,middle_80,2263,0.0251489466356516,0.008018004776283953,0.19746343606703465,0.19813988966068904,0.0006764535936543865
JPM,126,top_10,283,0.15358243968811477,0.1740824817201946,0.3533019799868791,0.22014479351771735,-0.13315718646916175
KO,21,bottom_10,283,0.02138479763009922,0.021605446014952855,0.08547626660108552,0.10287661933406934,0.017400352732983813
KO,21,middle_80,2263,0.02245070133705331,0.01372408495456466,0.1341240269840545,0.1306556709169886,-0.0034683560670659202
KO,21,top_10,283,0.15106472456548437,0.2203356439782768,0.2617556479555057,0.16340462722707896,-0.0983510207284267
KO,63,bottom_10,283,0.019545234123374354,0.017060734652550712,0.0904859508682147,0.10712434952755835,0.016638398659343648
KO,63,middle_80,2263,0.021578423674612143,0.012718876128045589,0.13760317950595147,0.13336547506118668,-0.00423770444476484
KO,63,top_10,283,0.14602247542006708,0.24886021265330746,0.25894340201127375,0.15617183102825508,-0.10277157098301869
KO,126,bottom_10,283,0.02500510748449774,0.02587392008771478,0.09329607105453099,0.11563722221383133,0.02234115115930033
KO,126,middle_80,2263,0.015938681887484957,0.00656255008925959,0.14006733111857148,0.1348235187919461,-0.005243812326625389
KO,126,top_10,283,0.11472279399629705,0.1655861262742019,0.25899966223908616,0.16597699664008347,-0.0930226655990027
LIN,21,bottom_10,219,0.05836166436027662,0.0637636876243059,0.11420315084875397,0.16310965624346763,0.048906505394713674
LIN,21,middle_80,1540,0.07311130463092244,0.03309707775876174,0.18566408280268812,0.20592976100230193,0.02026567819961376
LIN,21,top_10,424,0.06123456975414909,0.005323212713844002,0.8703926090022482,0.8503194656341111,-0.02007314336813725
LIN,63,bottom_10,219,0.05667571558179342,0.05121985434304426,0.12592617327967245,0.1713719135060465,0.045445740226374064
LIN,63,middle_80,1582,0.0858807858809398,0.039171990918483376,0.1984154754266208,0.22333519611943511,0.024919720692814357
LIN,63,top_10,382,0.024530181435087412,0.0004464383275939832,0.8703926090022484,0.8519034517965276,-0.018489157205720662
LIN,126,bottom_10,219,0.08092744807177912,0.07560967906770268,0.1341898706658934,0.19743951618211425,0.06324964551622082
LIN,126,middle_80,1645,0.07192361128589107,0.028248598816142625,0.2152206759549772,0.24001435236693155,0.024793676411954353
LIN,126,top_10,319,0.01888722085809552,0.00025159568861071545,0.8703926090022484,0.8586147667293447,-0.01177784227290355
