ticker,horizon,dm_sq,p_sq,dm_ql,p_ql,model_rmse,naive_rmse,model_qlike,naive_qlike,n
AEP,21,-2.8645724509593786,0.004208994100671052,-0.36517461735259016,0.7150105625264362,0.07533093877376777,0.08518872557185246,0.04473953479889454,0.045319037922029536,2619
AEP,63,-8.095289129419571,8.715053353663768e-16,-6.021588169146029,1.973457864269564e-09,0.07360481033501472,0.08948325637532901,0.05315175083817289,0.07140078633426976,2577
AEP,126,-13.055926432956163,9.656797074051069e-38,-11.373283240378264,2.912656395595362e-29,0.06674596339474184,0.0854247082297587,0.047039233729196966,0.07358181929365404,2514
AMAT,21,-2.5760163873217024,0.010048945920963222,1.3967762236718733,0.16259926380946063,0.0849521365047257,0.09202866255747401,0.038003125761879475,0.033069233574459025,2619
AMAT,63,-10.788881298601247,1.4235077836820155e-26,-10.723647670044036,2.802011808556562e-26,0.07724183295622235,0.09731372766502228,0.029738103787872856,0.04413670598852172,2577
AMAT,126,-20.09049451275266,2.233684382061231e-83,-19.884267961158816,7.896728408121888e-82,0.054642223125518974,0.08692917007152783,0.015103371003331397,0.03699565229778258,2514
AMD,21,-4.948363110589458,7.958607405450673e-07,-6.780361691274739,1.4760969740839713e-11,0.10487448943873642,0.11431411760775048,0.02733411305488911,0.0349130722795933,2619
AMD,63,-9.643978145057948,1.2044153433448744e-21,-8.414453757116492,6.451312951365463e-17,0.08885659261849055,0.10466055422979628,0.01945346871658623,0.026683929242324083,2577
AMD,126,-16.9887534511964,2.3251867186921014e-61,-17.1835060304452,1.1676835800751373e-62,0.07508533539979872,0.09981170243432971,0.013772540007352764,0.024262086193606404,2514
AMGN,21,-7.933229537401504,3.1350269936435136e-15,-9.761533599544965,3.9078328843938686e-22,0.059064623583259424,0.07040085496533782,0.028893426496031323,0.0379136848974583,2619
AMGN,63,-12.766523339008799,3.086711437929803e-36,-11.380108531319202,2.6009414117145534e-29,0.051401523738644,0.0677479821404564,0.02377127732287327,0.040684601121139,2577
AMGN,126,-13.52790494428781,2.6610978210273417e-40,-13.338033014088358,2.9120423527562687e-39,0.04279002276609313,0.056090455667181405,0.016857896626446024,0.02785612534743449,2514
AMT,21,-3.758814401565548,0.00017445245747707422,-4.68736576287347,2.9091887208840066e-06,0.07316294079442279,0.0846274902448415,0.037548937316836145,0.04525074818120969,2619
AMT,63,-8.629979942317062,1.0554328957723025e-17,-9.276723133510705,3.588635014463429e-20,0.06883259716859097,0.08463310936686981,0.03840225714971703,0.05157326137233277,2577
AMT,126,-13.498930364207885,3.8410100615947875e-40,-14.789802003459004,1.6004813356749614e-47,0.0591548496574044,0.07813479161020871,0.029963009026894496,0.04553811803127925,2514
AMZN,21,1.277312845864825,0.2016050836934921,-4.365157071186434,1.3195986891536025e-05,0.08168980738086365,0.07815617822726889,0.04453242513833045,0.05095031917868105,2619
AMZN,63,-15.060219105445368,3.4521693945070725e-49,-15.37710575732963,4.057298588233359e-51,0.06396736561748659,0.08153457707835826,0.036540744405540664,0.06320094700867765,2577
AMZN,126,-21.018058480006086,1.7555803700951033e-90,-19.529745397265714,3.405906711614182e-79,0.05995814256211975,0.07988822144850448,0.031119512124249692,0.05677421984767949,2514
APD,21,-4.726008224977897,2.410886481377994e-06,-6.59074238992826,5.272839334711929e-11,0.06996574412224735,0.08325196602065216,0.03956258202930139,0.04905749566358236,2619
APD,63,-9.79642031846366,2.8417677676946987e-22,-9.279801537633471,3.4897131635267077e-20,0.06487709402614704,0.0838146216888034,0.04079116934503579,0.058141069032314856,2577
APD,126,-16.15862041390376,5.916153265695543e-56,-17.803657986120275,7.141154927414823e-67,0.05560280963816367,0.07349340696111946,0.03151296645039974,0.05129136489306302,2514
AVGO,21,-5.209381867102603,2.0421252580344087e-07,-7.911206668026148,3.727194090926679e-15,0.09595999589815221,0.11840082816223568,0.04241791848019721,0.053305420698218996,2619
AVGO,63,-10.916830310788939,3.7312127324739235e-27,-12.049333216949698,1.4437157498685368e-32,0.08265602628464712,0.11510991988756358,0.03494015984719596,0.06224992388990767,2577
AVGO,126,-16.243313305704522,1.7000265394529515e-56,-18.241332033193608,6.470380559725397e-70,0.06774344192976903,0.10014004685857347,0.024537469225559338,0.04933302233963182,2514
AXP,21,-2.324281574912628,0.02018656299154307,-0.680010437196583,0.4965579770460334,0.08928737238213043,0.096970361778358,0.051892786243791414,0.05329393583315711,2619
AXP,63,-7.170403941666658,9.726990575722102e-13,-5.555023713094628,3.060190874562229e-08,0.08905147149197569,0.10335541524416697,0.062275548890704774,0.08104078591372171,2577
AXP,126,-15.301864486419404,1.3225362549034142e-50,-14.626562111890605,1.4747546612955093e-46,0.07335739462947606,0.10190022141835114,0.040585531457863436,0.08547630702480949,2514
BA,21,0.08587125173606529,0.9315753312579678,3.6655082377069417,0.0002517541380400954,0.1418169162379435,0.14140022947398623,0.07642814532112206,0.0599373748187716,2619
BA,63,-5.294038422066392,1.2974133853525905e-07,-3.8081221010465045,0.00014329533809393551,0.1321475341618096,0.14785441374173897,0.06753911955434505,0.08022684523030393,2577
BA,126,-14.257333962802608,2.0758233481114344e-44,-13.876846530445725,3.039182643728649e-42,0.12185169694915106,0.15816505461604066,0.0631306224221747,0.10354847407285475,2514
BAC,21,-5.8096724015469,7.016696015877169e-09,-8.460167234055303,4.375058774582798e-17,0.07397974228642987,0.08728180660978473,0.036481065668221374,0.049661852775947056,2619
BAC,63,-13.45056460157919,6.575697223573336e-40,-11.376992584151111,2.690934089084078e-29,0.0668762634251765,0.08914026035165788,0.03074138358174903,0.06508911507644675,2577
BAC,126,-16.472772531013078,5.646084790768936e-58,-16.6885951645869,2.217343262017777e-59,0.05757267429491419,0.08072048854837496,0.02281182229564637,0.046644125098744,2514
BKNG,21,-4.374704549690728,1.3280105893538902e-05,-5.758712935736502,1.0907960398489894e-08,0.06024747698963873,0.06801729814976679,0.023095339920405657,0.029884811772483533,1134
BKNG,63,1.329835171268604,0.1838505385595606,-0.9368435159079022,0.3490463879391311,0.06320423472935346,0.060725238819514867,0.024773863898296167,0.02606851540821803,1092
BKNG,126,-7.445984273215522,2.0325053169148458e-13,-6.514415068089564,1.140229205399944e-10,0.05307688593297158,0.06267689624143138,0.01942949078164027,0.026147959810467195,1029
BLK,21,-4.773508019972968,1.910051673165934e-06,-8.431930418083011,5.5358783603883804e-17,0.07157642178544346,0.08584683655323175,0.03619488920304226,0.0460958136765892,2619
BLK,63,-11.137762651077265,3.5752950184492214e-28,-10.495249618751759,2.9145940183720865e-25,0.06935148335364005,0.09270492088058722,0.03788398261389864,0.06670358501082349,2577
BLK,126,-18.123928622973754,4.2923324868371696e-69,-20.677180001524604,7.614902757293938e-88,0.06162468684286082,0.08671418241235457,0.032941981706298334,0.06326690376332544,2514
BMY,21,-9.418081380614725,9.738594866325042e-21,-13.814304456155721,5.970770521078624e-42,0.05627449935534298,0.07269630872566442,0.026257796406024488,0.04206146368631603,2619
BMY,63,-15.534865401453722,4.316520180179429e-52,-16.219489390386062,2.081749340384155e-56,0.04619795016772414,0.062349962831809845,0.019502499781085734,0.033101720790112726,2577
BMY,126,-21.788228586466506,1.500940154815281e-96,-23.638709992782232,1.0133523364648754e-111,0.03555381754358439,0.05554941499759938,0.012312395882481036,0.028953021203893717,2514
C,21,-4.030886572010396,5.715251344899631e-05,-4.035296657933529,5.609605211384903e-05,0.08667940258669787,0.09673247178333971,0.04060917974161397,0.04595604583363934,2619
C,63,-10.986418786938332,1.7906199821086004e-27,-10.15152959664407,9.07820072600311e-24,0.08179958887833462,0.10480606703447716,0.03819467994923027,0.0679221165108875,2577
C,126,-16.051146730184474,2.8577107921045665e-55,-15.674915900190015,6.626701219071212e-53,0.06549974359911831,0.1013556387273904,0.024871673022876895,0.0609810234191,2514
CAT,21,-6.844764097133756,9.506387353042407e-12,-8.85035541701079,1.5724171755480765e-18,0.06642341534249759,0.07909611576850865,0.030271511941840225,0.03842180188784025,2619
CAT,63,-11.20510923359115,1.7346376434486553e-28,-10.466196745813907,3.913306967530588e-25,0.06722270815858808,0.0856568048293431,0.03787403727008867,0.05586950540435063,2577
CAT,126,-20.396729007907023,1.0680437636999343e-85,-20.27913644600033,8.367385255965575e-85,0.05806556758594734,0.07806345284713566,0.029563325569269314,0.05128037994107105,2514
CCI,21,-3.517831943580272,0.0004424941440890573,-4.927307795345985,8.856869052295824e-07,0.06612184987975854,0.07610144528411777,0.03267502876314922,0.039682094012280685,2619
