ticker,horizon,rmse,mz_alpha,mz_beta,mz_r2,qlike,event_capture_rate,n_predictions
BA,21,0.16665264147313744,0.16084427799586376,0.48324690270665815,0.3224624791659717,0.049623147889094985,0.819672131147541,2095
BA,63,0.13309162184609086,0.07653874473287936,0.8481732169818013,0.24062168018680286,0.05804616689407756,0.4939759036144578,2095
BA,126,0.11964360449279048,0.12399295410735556,0.6672310618973227,0.2847437126327429,0.046816654697452914,0.5390625,2095
PG,21,0.06045141307766848,0.03997668227426146,0.8000518183063285,0.2702437888556538,0.03749264080044982,0.7317073170731707,2095
PG,63,0.05640483401013248,0.003221680615235839,1.0835499889615403,0.19124716125847452,0.03884250157222135,0.5416666666666666,2095
PG,126,0.04849034956003373,-0.024545774865527115,1.2741650265022755,0.23033005324325584,0.030771570611660914,0.5118110236220472,2095
